doc_id	adu_id	adu_token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary
micro_b052	a4	4	230	237	▁niedrig	0.00038191	false
micro_b052	a4	6	239	245	▁Geburt	0.00018607	false
micro_b052	a4	9	252	253	▁w	0.02435681	false
micro_b052	a4	13	259	262	▁der	0.00814602	false
micro_b052	a4	14	263	269	▁Anteil	0.00019840	false
micro_b052	a4	15	270	273	▁der	0.00108637	false
micro_b052	a4	16	274	279	▁alten	0.00009493	false
micro_b052	a4	17	280	291	▁Bevölkerung	0.00006215	false
micro_b052	a4	18	292	295	▁und	0.23832147	false
micro_b052	a4	19	296	301	▁damit	0.00347968	false
micro_b052	a4	20	302	305	▁die	0.00129735	false
micro_b052	a4	21	306	310	▁Rent	0.00057590	false
micro_b052	a4	24	319	324	▁immer	0.00282637	false
micro_b052	a4	25	325	329	▁mehr	0.00171133	false
micro_b052	a5	1	330	333	▁und	0.90760928	true
micro_b052	a5	2	334	342	▁außerdem	0.00423592	false
micro_b052	a5	3	343	347	▁sind	0.01087551	false
micro_b052	a5	4	348	353	▁durch	0.00767466	false
micro_b052	a5	5	354	357	▁die	0.00186033	false
micro_b052	a5	6	358	361	▁heu	0.00006823	false
micro_b052	a5	8	366	373	▁Medizin	0.00015612	false
micro_b052	a5	9	374	376	▁in	0.00093447	false
micro_b052	a5	10	377	383	▁vielen	0.00014333	false
micro_b052	a5	11	384	390	▁Berufs	0.00006370	false
micro_b052	a5	14	398	401	▁die	0.00302262	false
micro_b052	a5	15	402	409	▁meisten	0.00016753	false
micro_b052	a5	16	410	418	▁Menschen	0.00008010	false
micro_b052	a5	17	419	423	▁auch	0.00416943	false
micro_b052	a5	18	424	426	▁im	0.00249590	false
micro_b052	a5	19	427	432	▁hohen	0.00012217	false
micro_b052	a5	20	433	438	▁Alter	0.00024930	false
micro_b052	a5	21	439	443	▁noch	0.00454470	false
micro_b052	a5	22	444	447	▁ein	0.00099845	false
micro_b052	a5	26	459	462	▁als	0.02489645	false
micro_b052	a5	27	463	469	▁früher	0.00140827	false
micro_b053	a1	1	0	5	▁Viele	0.99953747	true
micro_b053	a1	2	6	14	▁Menschen	0.00017109	false
micro_b053	a1	3	15	23	▁erfahren	0.01029274	false
micro_b053	a1	4	24	28	▁nach	0.00563346	false
micro_b053	a1	7	37	42	▁durch	0.01214660	false
micro_b053	a1	8	43	48	▁Natur	0.00593010	false
micro_b053	a1	10	50	53	▁und	0.01271907	false
micro_b053	a1	11	54	58	▁Heil	0.00015069	false
micro_b053	a1	14	68	76	▁deutlich	0.00580895	false
micro_b053	a1	16	78	82	▁Lind	0.00171783	false
micro_b053	a1	18	88	91	▁der	0.00367048	false
micro_b053	a1	19	92	99	▁Symptom	0.00011884	false
micro_b053	a1	21	101	104	▁und	0.01375302	false
micro_b053	a1	22	105	108	▁des	0.00230741	false
micro_b053	a1	23	109	118	▁Krankheit	0.00007092	false
micro_b053	a2	1	127	137	▁Allerdings	0.99982339	true
micro_b053	a2	2	138	142	▁gibt	0.00079352	false
micro_b053	a2	3	143	145	▁es	0.00012559	false
micro_b053	a2	4	146	151	▁keine	0.00131582	false
micro_b053	a2	5	152	156	▁nach	0.00081561	false
micro_b053	a2	8	167	172	▁Daten	0.00073267	false
micro_b053	a2	10	174	178	▁dass	0.30952764	false
micro_b053	a2	11	179	184	▁diese	0.00224178	false
micro_b053	a2	12	185	189	▁Heil	0.00087054	false
micro_b053	a2	14	193	198	▁nicht	0.00122871	false
micro_b053	a2	15	199	202	▁nur	0.00017154	false
micro_b053	a2	16	203	206	▁auf	0.00085052	false
micro_b053	a2	17	207	210	▁dem	0.00085794	false
micro_b053	a2	18	211	216	▁Place	0.00120865	false
micro_b053	a2	23	226	230	▁beru	0.00412266	false
micro_b053	a3	1	234	242	▁Außerdem	0.99948514	true
micro_b053	a3	2	243	247	▁sind	0.00702931	false
micro_b053	a3	3	248	253	▁viele	0.00179463	false
micro_b053	a3	4	254	263	▁Tätigkeit	0.00016738	false
micro_b053	a3	6	266	268	▁in	0.00029108	false
micro_b053	a3	7	269	275	▁dieser	0.00019245	false
micro_b053	a3	8	276	280	▁Spar	0.00050524	false
micro_b053	a3	10	283	288	▁keine	0.00482346	false
micro_b053	a3	11	289	298	▁geschützt	0.00063001	false
micro_b053	a3	13	301	306	▁Beruf	0.00044817	false
micro_b053	a4	1	309	315	▁sodass	0.99647266	true
micro_b053	a4	2	316	320	▁Scha	0.01753293	false
micro_b053	a4	5	328	331	▁und	0.00055764	false
micro_b053	a4	6	332	335	▁Sch	0.00084744	false
micro_b053	a4	10	344	346	▁un	0.20206842	false
micro_b053	a4	13	354	357	▁für	0.00740766	false
micro_b053	a4	14	358	361	▁die	0.00087196	false
micro_b053	a4	15	362	371	▁Patienten	0.00013532	false
micro_b053	a4	17	373	378	▁diese	0.05151889	false
micro_b053	a4	18	379	382	▁aus	0.00199714	false
micro_b053	a4	21	387	393	▁können	0.00471163	false
micro_b053	a5	1	395	402	▁Deshalb	0.99987173	true
micro_b053	a5	2	403	410	▁sollten	0.05628853	false
micro_b053	a5	3	411	414	▁die	0.00323046	false
micro_b053	a5	4	415	427	▁gesetzlichen	0.00024942	false
micro_b053	a5	5	428	440	▁Krankenkasse	0.00017456	false
micro_b053	a5	7	442	447	▁diese	0.00227505	false
micro_b053	a5	8	448	458	▁Behandlung	0.00069953	false
micro_b053	a5	10	461	466	▁nicht	0.00342732	false
micro_b053	a5	11	467	475	▁bezahlen	0.00548636	false
micro_b053	a6	1	477	479	▁Es	0.99973089	true
micro_b053	a6	2	480	484	▁wäre	0.01842946	false
micro_b053	a6	3	485	491	▁jedoch	0.00555443	false
micro_b053	a6	4	492	496	▁denk	0.00173866	false
micro_b053	a6	7	501	505	▁seit	0.07308660	false
micro_b053	a6	9	509	512	▁des	0.00043930	false
micro_b053	a6	10	513	518	▁Staat	0.00044632	false
micro_b053	a6	12	521	525	▁mehr	0.00456918	false
micro_b053	a6	13	526	528	▁in	0.00629551	false
micro_b053	a6	14	529	532	▁die	0.00061571	false
micro_b053	a6	15	533	543	▁Ausbildung	0.00022190	false
micro_b053	a6	16	544	547	▁und	0.00321297	false
micro_b053	a6	17	548	557	▁Kontrolle	0.00032328	false
micro_b053	a6	18	558	564	▁dieser	0.00045602	false
micro_b053	a6	19	565	571	▁Berufs	0.00006151	false
micro_b053	a6	22	578	580	▁zu	0.00135448	false
micro_b053	a6	23	581	588	▁investi	0.00187849	false
micro_b054	a1	1	0	2	▁In	0.99479008	true
micro_b054	a1	2	3	9	▁Berlin	0.00584258	false
micro_b054	a1	3	10	18	▁herrscht	0.00244291	false
micro_b054	a1	4	19	23	▁seit	0.00192271	false
micro_b054	a1	5	24	30	▁Jahren	0.00008006	false
micro_b054	a1	6	31	38	▁Wohnung	0.03514708	false
micro_b054	a2	1	47	53	▁sodass	0.98382944	true
micro_b054	a2	2	54	58	▁eine	0.00386998	false
micro_b054	a2	3	59	66	▁Nutzung	0.00086883	false
micro_b054	a2	4	67	70	▁des	0.00090146	false
micro_b054	a2	5	71	75	▁Temp	0.00017762	false
micro_b054	a2	8	83	87	▁Feld	0.00018439	false
micro_b054	a2	11	91	94	▁das	0.39197078	false
micro_b054	a2	12	95	99	▁viel	0.00075423	false
micro_b054	a2	13	100	104	▁Frei	0.00015778	false
micro_b054	a2	15	109	115	▁bietet	0.00012701	false
micro_b054	a2	16	116	119	▁und	0.84182900	true
micro_b054	a2	17	120	123	▁zur	0.00199463	false
micro_b054	a2	19	128	132	▁kaum	0.00168719	false
micro_b054	a2	20	133	135	▁be	0.00024499	false
micro_b054	a2	22	140	143	▁ist	0.00123983	false
micro_b054	a2	24	145	148	▁als	0.24814004	false
micro_b054	a2	25	149	153	▁Wohn	0.00016479	false
micro_b054	a2	27	158	162	▁eine	0.00254139	false
micro_b054	a2	28	163	171	▁sinnvoll	0.00064863	false
micro_b054	a2	30	173	177	▁Idee	0.00068211	false
micro_b054	a2	31	178	181	▁ist	0.00949524	false
micro_b054	a3	1	183	185	▁Da	0.99246663	true
micro_b054	a3	2	186	189	▁die	0.00503397	false
micro_b054	a3	3	190	196	▁Fläche	0.00046607	false
micro_b054	a3	4	197	200	▁dem	0.00670652	false
micro_b054	a3	5	201	205	▁Land	0.00166935	false
micro_b054	a3	6	206	209	▁bzw	0.01751643	false
micro_b054	a3	8	211	214	▁dem	0.00285289	false
micro_b054	a3	9	215	219	▁Bund	0.00336209	false
micro_b054	a3	10	220	226	▁gehört	0.00317865	false
micro_b054	a4	1	228	234	▁könnte	0.82333040	true
micro_b054	a4	2	235	237	▁es	0.00051939	false
micro_b054	a4	3	238	243	▁sogar	0.00695837	false
micro_b054	a4	4	244	247	▁für	0.00409969	false
micro_b054	a4	5	248	256	▁sozialen	0.00149177	false
micro_b054	a4	6	257	264	▁Wohnung	0.00033779	false
micro_b054	a4	9	269	272	▁mit	0.00860674	false
micro_b054	a4	10	273	275	▁be	0.00115119	false
micro_b054	a4	13	285	289	▁Miet	0.00057095	false
micro_b054	a4	16	297	304	▁genutzt	0.00342130	false
micro_b054	a4	17	305	311	▁werden	0.00176879	false
micro_b054	a5	1	313	323	▁Allerdings	0.99976951	true
micro_b054	a5	2	324	327	▁ist	0.00455951	false
micro_b054	a5	3	328	331	▁das	0.00046480	false
micro_b054	a5	4	332	336	▁Feld	0.00023464	false
micro_b054	a5	5	337	345	▁momentan	0.00029730	false
micro_b054	a5	6	346	349	▁für	0.00165949	false
micro_b054	a5	7	350	355	▁viele	0.00021660	false
micro_b054	a5	8	356	364	▁Besucher	0.00008560	false
micro_b054	a5	9	365	368	▁und	0.00275563	false
micro_b054	a5	10	369	377	▁Berliner	0.00015529	false
micro_b054	a5	12	379	385	▁gerade	0.10309717	false
micro_b054	a5	13	386	388	▁im	0.00021974	false
micro_b054	a5	14	389	397	▁Frühling	0.00007007	false
micro_b054	a5	15	398	401	▁und	0.00372840	false
micro_b054	a5	16	402	408	▁Sommer	0.00007956	false
micro_b054	a5	18	410	412	▁zu	0.00952982	false
micro_b054	a5	19	413	418	▁einem	0.00038196	false
micro_b054	a5	20	419	428	▁attraktiv	0.00008966	false
micro_b054	a5	22	431	439	▁Freizeit	0.00009084	false
micro_b054	a5	24	444	447	▁mit	0.00178239	false
micro_b054	a5	25	448	453	▁Sport	0.00035483	false
micro_b054	a5	27	467	475	▁geworden	0.00132303	false
micro_b054	a6	1	477	481	▁Wenn	0.99975878	true
micro_b054	a6	2	482	485	▁man	0.00101962	false
micro_b054	a6	3	486	491	▁einen	0.00076129	false
micro_b054	a6	4	492	496	▁Komp	0.00064852	false
micro_b054	a6	7	503	506	▁aus	0.00100900	false
micro_b054	a6	8	507	511	▁Grün	0.00037110	false
micro_b054	a6	10	518	521	▁und	0.00025801	false
micro_b054	a6	11	522	529	▁soziale	0.00028804	false
micro_b054	a6	13	531	538	▁Wohnung	0.00005389	false
micro_b054	a6	16	546	552	▁finden	0.00071511	false
micro_b054	a6	17	553	558	▁würde	0.00303980	false
micro_b054	a6	19	560	566	▁sollte	0.99559104	true
micro_b054	a6	20	567	570	▁das	0.00133380	false
micro_b054	a6	21	571	575	▁Temp	0.00019950	false
micro_b054	a6	24	583	587	▁Feld	0.00014364	false
micro_b054	a6	25	588	591	▁auf	0.00213457	false
micro_b054	a6	26	592	597	▁jeden	0.00025252	false
micro_b054	a6	27	598	602	▁Fall	0.00023246	false
micro_b054	a6	28	603	606	▁für	0.00606641	false
micro_b054	a6	29	607	610	▁den	0.00078960	false
micro_b054	a6	30	611	618	▁Wohnung	0.00008397	false
micro_b054	a6	33	623	626	▁zur	0.00025967	false
micro_b054	a6	34	627	636	▁Verfügung	0.00034274	false
micro_b054	a6	35	637	643	▁stehen	0.00068240	false
micro_b055	a1	1	0	2	▁Da	0.99417758	true
micro_b055	a1	2	3	6	▁ich	0.00790742	false
micro_b055	a1	3	7	13	▁selbst	0.00434864	false
micro_b055	a1	4	14	22	▁Apotheke	0.03559594	false
micro_b055	a1	6	24	27	▁bin	0.00603854	false
micro_b055	a2	1	29	33	▁spre	0.99742270	true
micro_b055	a2	3	37	40	▁ich	0.00232560	false
micro_b055	a2	4	41	45	▁mich	0.00237491	false
micro_b055	a2	5	46	53	▁absolut	0.00141545	false
micro_b055	a2	6	54	57	▁für	0.00727603	false
micro_b055	a2	7	58	61	▁das	0.00365755	false
micro_b055	a2	8	62	64	▁re	0.00069725	false
micro_b055	a2	13	74	76	▁Er	0.00949043	false
micro_b055	a2	15	83	86	▁der	0.00342941	false
micro_b055	a2	16	87	88	▁„	0.00153307	false
micro_b055	a2	19	94	100	▁danach	0.00010634	false
micro_b055	a2	21	102	104	▁in	0.00198103	false
micro_b055	a2	22	105	108	▁der	0.00276878	false
micro_b055	a2	23	109	117	▁Apotheke	0.00030956	false
micro_b055	a2	24	118	121	▁aus	0.00987126	false
micro_b055	a3	1	123	126	▁Aus	0.99984598	true
micro_b055	a3	2	127	139	▁medizinische	0.00080928	false
micro_b055	a3	4	141	146	▁Sicht	0.00035691	false
micro_b055	a3	5	147	154	▁gesehen	0.00101367	false
micro_b055	a3	7	156	159	▁ist	0.72793454	true
micro_b055	a3	8	160	163	▁die	0.00185103	false
micro_b055	a3	9	164	165	▁„	0.00236118	false
micro_b055	a3	12	171	177	▁danach	0.00028328	false
micro_b055	a3	14	179	181	▁am	0.00193167	false
micro_b055	a3	15	182	189	▁wirksam	0.00014199	false
micro_b055	a3	18	195	199	▁wenn	0.95368755	true
micro_b055	a3	19	200	203	▁sie	0.00058132	false
micro_b055	a3	20	204	205	▁	0.00004758	false
micro_b055	a3	21	204	213	möglichst	0.00109822	false
micro_b055	a3	22	214	221	▁schnell	0.00019204	false
micro_b055	a3	23	222	226	▁nach	0.01057337	false
micro_b055	a3	24	227	230	▁dem	0.00014987	false
micro_b055	a3	25	231	238	▁Verkehr	0.00015448	false
micro_b055	a3	26	239	242	▁ein	0.00105844	false
micro_b055	a3	28	251	255	▁wird	0.00031339	false
micro_b055	a4	1	257	261	▁Wenn	0.99966753	true
micro_b055	a4	2	262	268	▁jedoch	0.00110538	false
micro_b055	a4	3	269	274	▁immer	0.00111088	false
micro_b055	a4	4	275	279	▁erst	0.00094078	false
micro_b055	a4	5	280	283	▁ein	0.00013799	false
micro_b055	a4	6	284	288	▁Gang	0.00060545	false
micro_b055	a4	7	289	292	▁zum	0.00012497	false
micro_b055	a4	8	293	297	▁Arzt	0.00020692	false
micro_b055	a4	9	298	299	▁(	0.04680196	false
micro_b055	a4	11	303	307	▁Fahr	0.00012123	false
micro_b055	a4	13	309	312	▁und	0.00359086	false
micro_b055	a4	14	313	316	▁War	0.00011431	false
micro_b055	a4	18	326	333	▁möglich	0.00224885	false
micro_b055	a4	20	336	340	▁Scha	0.00008279	false
micro_b055	a4	24	349	352	▁etc	0.02892518	false
micro_b055	a4	27	355	360	▁nötig	0.00630175	false
micro_b055	a4	28	361	364	▁ist	0.00027492	false
micro_b055	a4	30	366	371	▁führt	0.98391682	true
micro_b055	a4	31	372	376	▁dies	0.01327045	false
micro_b055	a4	32	377	379	▁zu	0.00741541	false
micro_b055	a4	33	380	384	▁mehr	0.00614717	false
micro_b055	a4	34	385	389	▁unge	0.00006724	false
micro_b055	a4	38	397	412	▁Schwangerschaft	0.00007661	false
micro_b055	a5	1	416	421	▁Viele	0.99929786	true
micro_b055	a5	2	422	428	▁Gegner	0.00011561	false
micro_b055	a5	3	429	432	▁der	0.00107906	false
micro_b055	a5	4	433	434	▁P	0.00008657	false
micro_b055	a5	6	439	445	▁führen	0.00049640	false
micro_b055	a5	7	446	452	▁jedoch	0.00099097	false
micro_b055	a5	8	453	455	▁an	0.00095679	false
micro_b055	a5	10	457	461	▁dass	0.36653164	false
micro_b055	a5	11	462	467	▁damit	0.00541288	false
micro_b055	a5	12	468	471	▁die	0.00220952	false
micro_b055	a5	13	472	480	▁Beratung	0.00054812	false
micro_b055	a5	14	481	484	▁des	0.00063015	false
micro_b055	a5	15	485	489	▁Arzt	0.00012938	false
micro_b055	a5	17	492	495	▁weg	0.00172310	false
micro_b055	a5	20	501	504	▁und	0.93083370	true
micro_b055	a5	21	505	510	▁viele	0.01040632	false
micro_b055	a5	22	511	517	▁Frauen	0.00013534	false
micro_b055	a5	23	518	521	▁sie	0.00042451	false
micro_b055	a5	24	522	524	▁un	0.00165542	false
micro_b055	a5	27	530	533	▁ein	0.00095072	false
micro_b055	a6	1	541	551	▁Allerdings	0.99983776	true
micro_b055	a6	2	552	555	▁ist	0.00900117	false
micro_b055	a6	3	556	558	▁es	0.00041193	false
micro_b055	a6	4	559	561	▁so	0.00214225	false
micro_b055	a6	6	563	567	▁dass	0.28221592	false
micro_b055	a6	7	568	571	▁wir	0.01553860	false
micro_b055	a6	8	572	580	▁Apotheke	0.00141738	false
micro_b055	a6	10	582	592	▁gesetzlich	0.00133914	false
micro_b055	a6	11	593	597	▁dazu	0.00037174	false
micro_b055	a6	12	598	610	▁verpflichtet	0.00067266	false
micro_b055	a6	13	611	615	▁sind	0.00082051	false
micro_b055	a6	15	617	620	▁die	0.06066252	false
micro_b055	a6	16	621	630	▁Patienten	0.00024922	false
micro_b055	a6	17	631	636	▁aufzu	0.00030125	false
micro_b055	a6	20	643	646	▁und	0.91661668	true
micro_b055	a6	21	647	650	▁das	0.00169728	false
micro_b055	a6	24	656	660	▁Fach	0.00015737	false
micro_b055	a6	27	667	675	▁besitzen	0.00097565	false
micro_b055	a6	29	677	680	▁wie	0.26412368	false
micro_b055	a6	30	681	686	▁Ärzte	0.00116337	false
micro_b056	a1	1	0	3	▁Der	0.91844881	true
micro_b056	a1	2	4	7	▁Bru	0.00170347	false
micro_b056	a1	4	10	13	▁des	0.00060114	false
micro_b056	a1	5	14	20	▁Völker	0.00019048	false
micro_b056	a1	8	27	33	▁sollte	0.02515461	false
micro_b056	a1	9	34	38	▁wohl	0.00476739	false
micro_b056	a1	10	39	43	▁mehr	0.00393161	false
micro_b056	a1	11	44	47	▁als	0.00210658	false
micro_b056	a1	12	48	53	▁genug	0.00223314	false
micro_b056	a1	13	54	58	▁sein	0.00148093	false
micro_b056	a1	15	60	62	▁um	0.67076522	true
micro_b056	a1	16	63	67	▁über	0.00234218	false
micro_b056	a1	17	68	72	▁eine	0.00054678	false
micro_b056	a1	18	73	81	▁Reaktion	0.00013444	false
micro_b056	a1	19	82	86	▁nach	0.00192002	false
micro_b056	a2	1	96	99	▁Die	0.99946970	true
micro_b056	a2	2	100	106	▁Mensch	0.00018453	false
micro_b056	a2	4	111	114	▁hat	0.00228341	false
micro_b056	a2	5	115	117	▁in	0.00065205	false
micro_b056	a2	6	118	123	▁ihrer	0.00011112	false
micro_b056	a2	7	124	134	▁Geschichte	0.00008901	false
micro_b056	a2	8	135	140	▁genug	0.00370847	false
micro_b056	a2	9	141	147	▁Fehler	0.00011231	false
micro_b056	a2	10	148	155	▁gemacht	0.00008842	false
micro_b056	a2	12	157	162	▁indem	0.97666055	true
micro_b056	a2	13	163	166	▁sie	0.00066820	false
micro_b056	a2	14	167	169	▁zu	0.00099300	false
micro_b056	a2	16	175	177	▁ge	0.00010277	false
micro_b056	a2	19	184	187	▁hat	0.00324658	false
micro_b056	a2	20	188	191	▁und	0.95637673	true
micro_b056	a2	21	192	195	▁als	0.32938063	false
micro_b056	a2	22	196	199	▁sie	0.00034687	false
micro_b056	a2	23	200	204	▁dann	0.00095228	false
micro_b056	a2	24	205	209	▁reag	0.00080915	false
micro_b056	a2	27	216	221	▁blieb	0.77538866	true
micro_b056	a2	28	222	227	▁meist	0.00365229	false
micro_b056	a2	29	228	231	▁nur	0.00039447	false
micro_b056	a2	30	232	236	▁noch	0.00037920	false
micro_b056	a2	31	237	240	▁der	0.00203164	false
micro_b056	a2	32	241	246	▁Krieg	0.00036293	false
micro_b056	a3	1	248	258	▁Allerdings	0.99765390	true
micro_b056	a3	2	259	263	▁kann	0.02820806	false
micro_b056	a3	3	264	266	▁in	0.00514874	false
micro_b056	a3	4	267	274	▁unserer	0.00010365	false
micro_b056	a3	5	275	277	▁zi	0.00035903	false
micro_b056	a3	9	289	293	▁Welt	0.00177609	false
micro_b056	a3	11	295	297	▁in	0.17025357	false
micro_b056	a3	12	298	303	▁einem	0.00019615	false
micro_b056	a3	13	304	312	▁demokrat	0.00071383	false
micro_b056	a3	15	319	323	▁Land	0.00072774	false
micro_b056	a3	17	325	328	▁das	0.01471045	false
micro_b056	a3	18	329	333	▁Volk	0.00291968	false
micro_b056	a3	19	334	338	▁wohl	0.00981099	false
micro_b056	a3	20	339	343	▁über	0.00894252	false
micro_b056	a3	21	344	348	▁sich	0.00045857	false
micro_b056	a3	22	349	355	▁selbst	0.00010405	false
micro_b056	a3	23	356	358	▁be	0.00199902	false
micro_b056	a4	1	367	369	▁so	0.98030043	true
micro_b056	a4	3	375	378	▁die	0.00672860	false
micro_b056	a4	4	379	389	▁Motivation	0.00112907	false
micro_b056	a4	5	390	396	▁dieser	0.00094317	false
micro_b056	a4	6	397	405	▁Menschen	0.00008720	false
micro_b056	a4	7	406	411	▁nicht	0.00281415	false
micro_b056	a4	8	412	415	▁von	0.00815475	false
micro_b056	a4	9	416	426	▁Propaganda	0.00033000	false
micro_b056	a4	11	428	431	▁Kor	0.00104471	false
micro_b056	a4	14	439	442	▁und	0.00301206	false
micro_b056	a4	15	443	450	▁militär	0.00036140	false
micro_b056	a4	18	457	462	▁Druck	0.00008303	false
micro_b056	a4	19	463	466	▁aus	0.00199690	false
micro_b056	a4	21	473	479	▁werden	0.00248050	false
micro_b056	a5	1	481	483	▁Da	0.99865675	true
micro_b056	a5	2	484	488	▁aber	0.00542909	false
micro_b056	a5	3	489	491	▁in	0.00227912	false
micro_b056	a5	4	492	500	▁Russland	0.00091004	false
micro_b056	a5	5	501	506	▁neben	0.00259287	false
micro_b056	a5	6	507	510	▁Gas	0.00030904	false
micro_b056	a5	7	511	514	▁und	0.00286091	false
micro_b056	a5	8	515	517	▁Öl	0.00018148	false
micro_b056	a5	9	518	521	▁nur	0.00296365	false
micro_b056	a5	10	522	532	▁Propaganda	0.00097300	false
micro_b056	a5	11	533	536	▁und	0.00388022	false
micro_b056	a5	12	537	540	▁Kor	0.00033195	false
micro_b056	a5	15	548	551	▁her	0.00344804	false
micro_b056	a6	1	559	565	▁sollte	0.75478548	true
micro_b056	a6	2	566	570	▁sich	0.00941336	false
micro_b056	a6	3	571	574	▁die	0.01085242	false
micro_b056	a6	4	575	577	▁EU	0.00116376	false
micro_b056	a6	5	578	581	▁sch	0.00869239	false
micro_b056	a6	9	590	593	▁ein	0.00748109	false
micro_b057	a1	1	0	3	▁Mit	0.99967360	true
micro_b057	a1	2	4	6	▁63	0.00012900	false
micro_b057	a1	3	7	9	▁in	0.00150370	false
micro_b057	a1	4	10	14	▁Rent	0.00129229	false
micro_b057	a1	7	17	20	▁das	0.43759364	false
micro_b057	a1	8	21	24	▁hat	0.00816795	false
micro_b057	a1	9	25	29	▁sich	0.00077374	false
micro_b057	a1	10	30	34	▁wohl	0.00844338	false
micro_b057	a1	11	35	40	▁jeder	0.00434890	false
micro_b057	a1	12	41	49	▁verdient	0.00081978	false
micro_b057	a1	14	51	54	▁der	0.49738288	false
micro_b057	a1	15	55	58	▁bis	0.00184492	false
micro_b057	a1	16	59	63	▁hier	0.00005698	false
micro_b057	a1	18	67	68	▁(	0.03371778	false
micro_b057	a1	24	84	89	▁gesch	0.00270637	false
micro_b057	a1	27	95	98	▁hat	0.00098885	false
micro_b057	a2	1	100	103	▁Nur	0.99950087	true
micro_b057	a2	2	104	110	▁bleibt	0.00068051	false
micro_b057	a2	3	111	114	▁die	0.00086444	false
micro_b057	a2	4	115	120	▁Frage	0.00022042	false
micro_b057	a2	6	122	124	▁ob	0.03399449	false
micro_b057	a2	7	125	127	▁es	0.00044058	false
micro_b057	a2	8	128	131	▁mit	0.00130928	false
micro_b057	a2	9	132	135	▁der	0.00019543	false
micro_b057	a2	10	136	140	▁früh	0.00010709	false
micro_b057	a2	12	143	144	"▁"""	0.00783763	false
micro_b057	a2	17	154	161	▁schöner	0.00074591	false
micro_b057	a2	18	162	166	▁wird	0.00082363	false
micro_b057	a2	20	168	172	▁wenn	0.97349542	true
micro_b057	a2	21	173	176	▁man	0.00201198	false
micro_b057	a2	22	177	182	▁nicht	0.00092690	false
micro_b057	a2	23	183	187	▁weiß	0.00116487	false
micro_b057	a2	25	189	192	▁was	0.30865222	false
micro_b057	a2	26	193	196	▁man	0.00128142	false
micro_b057	a2	27	197	200	▁den	0.00139056	false
micro_b057	a2	28	201	207	▁ganzen	0.00023232	false
micro_b057	a2	29	208	211	▁Tag	0.00080609	false
micro_b057	a2	30	212	218	▁machen	0.00121252	false
micro_b057	a2	31	219	223	▁soll	0.00424920	false
micro_b057	a2	32	224	227	▁und	0.96920705	true
micro_b057	a2	33	228	236	▁statisti	0.01450150	false
micro_b057	a2	35	240	244	▁noch	0.00188915	false
micro_b057	a2	36	245	250	▁knapp	0.00165193	false
micro_b057	a2	37	251	253	▁20	0.00052976	false
micro_b057	a2	38	254	255	▁(	0.00307574	false
micro_b057	a2	41	260	265	▁Jahre	0.00023590	false
micro_b057	a2	42	266	268	▁zu	0.00182676	false
micro_b057	a2	43	269	274	▁leben	0.00079362	false
micro_b057	a2	44	275	278	▁hat	0.00126082	false
micro_b057	a3	1	280	284	▁Auch	0.99981219	true
micro_b057	a3	2	285	294	▁übernimmt	0.00196401	false
micro_b057	a3	3	295	298	▁man	0.00200536	false
micro_b057	a3	4	299	301	▁so	0.00712970	false
micro_b057	a3	5	302	307	▁keine	0.00025810	false
micro_b057	a3	6	308	321	▁Verantwortung	0.00009267	false
micro_b057	a3	7	322	325	▁für	0.00068824	false
micro_b057	a3	8	326	329	▁die	0.00064250	false
micro_b057	a3	9	330	342	▁Gesellschaft	0.00016453	false
micro_b057	a3	11	344	348	▁wenn	0.99510682	true
micro_b057	a3	12	349	352	▁man	0.00180604	false
micro_b057	a3	13	353	356	▁aus	0.00531736	false
micro_b057	a3	14	357	369	▁persönlichen	0.00009999	false
micro_b057	a3	18	379	386	▁Gründen	0.00013275	false
micro_b057	a3	19	387	392	▁seine	0.00028548	false
micro_b057	a3	20	393	401	▁erfahren	0.00019259	false
micro_b057	a3	23	404	411	▁gesunde	0.00009887	false
micro_b057	a3	24	412	415	▁und	0.00414369	false
micro_b057	a3	25	416	426	▁qualitativ	0.00009331	false
micro_b057	a3	26	427	438	▁hochwertige	0.00005705	false
micro_b057	a3	27	439	446	▁Arbeits	0.00010598	false
micro_b057	a3	29	456	462	▁früher	0.00191653	false
micro_b057	a3	30	463	466	▁als	0.00967127	false
micro_b057	a3	31	467	472	▁nötig	0.00060169	false
micro_b057	a3	32	473	476	▁auf	0.00047093	false
micro_b057	a4	1	482	488	▁Gerade	0.99972934	true
micro_b057	a4	2	489	494	▁jetzt	0.00018234	false
micro_b057	a4	4	496	498	▁da	0.49685052	false
micro_b057	a4	5	499	503	▁Fach	0.00098445	false
micro_b057	a4	9	516	519	▁auf	0.00053996	false
micro_b057	a4	12	527	530	▁ist	0.74482316	true
micro_b057	a4	13	531	533	▁es	0.00448470	false
micro_b057	a4	14	534	536	▁un	0.00155844	false
micro_b057	a4	19	551	554	▁für	0.00050276	false
micro_b057	a4	20	555	558	▁die	0.00238717	false
micro_b057	a4	21	559	569	▁Wirtschaft	0.00012857	false
micro_b057	a4	22	570	573	▁und	0.00626596	false
micro_b057	a4	23	574	577	▁den	0.00308307	false
micro_b057	a4	24	578	582	▁Wohl	0.00009700	false
micro_b057	a4	26	588	591	▁mit	0.00613218	false
micro_b057	a4	27	592	594	▁63	0.00009934	false
micro_b057	a4	28	595	597	▁in	0.00242791	false
