doc_id	token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary	gold_adu_start
micro_b052	61	398	401	die	0.00013104	false	false
micro_b052	62	402	409	meisten	0.00001193	false	false
micro_b052	63	410	418	Menschen	0.00002182	false	false
micro_b052	64	419	423	auch	0.00014513	false	false
micro_b052	65	424	426	im	0.00002891	false	false
micro_b052	66	427	432	hohen	0.00000930	false	false
micro_b052	67	433	438	Alter	0.00001321	false	false
micro_b052	68	439	443	noch	0.00012441	false	false
micro_b052	69	444	458	einsatzfähiger	0.00001205	false	false
micro_b052	70	459	462	als	0.00079433	false	false
micro_b052	71	463	469	früher	0.00001294	false	false
micro_b052	72	469	470	.	0.00001183	false	false
micro_b053	0	0	5	Viele	0.99922109	true	true
micro_b053	1	6	14	Menschen	0.00004384	false	false
micro_b053	2	15	23	erfahren	0.00002928	false	false
micro_b053	3	24	36	nachweislich	0.00048607	false	false
micro_b053	4	37	42	durch	0.00009313	false	false
micro_b053	5	43	49	Natur-	0.00002552	false	false
micro_b053	6	50	53	und	0.00005287	false	false
micro_b053	7	54	67	Heilpraktiker	0.00001288	false	false
micro_b053	8	68	77	deutliche	0.00008845	false	false
micro_b053	9	78	87	Linderung	0.00003670	false	false
micro_b053	10	88	91	der	0.00005310	false	false
micro_b053	11	92	100	Symptome	0.00001588	false	false
micro_b053	12	101	104	und	0.00012323	false	false
micro_b053	13	105	108	des	0.00001982	false	false
micro_b053	14	109	125	Krankheitsgrades	0.00001498	false	false
micro_b053	15	125	126	.	0.00001431	false	false
micro_b053	16	127	137	Allerdings	0.99940622	true	true
micro_b053	17	138	142	gibt	0.00001232	false	false
micro_b053	18	143	145	es	0.00001716	false	false
micro_b053	19	146	151	keine	0.00002853	false	false
micro_b053	20	152	166	nachweislichen	0.00001921	false	false
micro_b053	21	167	172	Daten	0.00001414	false	false
micro_b053	22	172	173	,	0.00001159	false	false
micro_b053	23	174	178	dass	0.24978997	false	false
micro_b053	24	179	184	diese	0.00006533	false	false
micro_b053	25	185	192	Heilung	0.00001810	false	false
micro_b053	26	193	198	nicht	0.00005933	false	false
micro_b053	27	199	202	nur	0.00001571	false	false
micro_b053	28	203	206	auf	0.00001792	false	false
micro_b053	29	207	210	dem	0.00001091	false	false
micro_b053	30	211	225	Placebo-Effekt	0.00001707	false	false
micro_b053	31	226	232	beruht	0.00003760	false	false
micro_b053	32	232	233	.	0.00000818	false	false
micro_b053	33	234	242	Außerdem	0.99947590	true	true
micro_b053	34	243	247	sind	0.00001877	false	false
micro_b053	35	248	253	viele	0.00002877	false	false
micro_b053	36	254	265	Tätigkeiten	0.00002260	false	false
micro_b053	37	266	268	in	0.00004174	false	false
micro_b053	38	269	275	dieser	0.00000722	false	false
micro_b053	39	276	282	Sparte	0.00000848	false	false
micro_b053	40	283	288	keine	0.00012193	false	false
micro_b053	41	289	300	geschützten	0.00001639	false	false
micro_b053	42	301	307	Berufe	0.00002759	false	false
micro_b053	43	307	308	,	0.00001015	false	false
micro_b053	44	309	315	sodass	0.99687445	true	true
micro_b053	45	316	327	Scharlatane	0.00007505	false	false
micro_b053	46	328	331	und	0.00012749	false	false
micro_b053	47	332	342	Schwindler	0.00001610	false	false
micro_b053	48	342	343	,	0.00003352	false	false
micro_b053	49	344	353	unbemerkt	0.06184992	false	false
micro_b053	50	354	357	für	0.00009361	false	false
micro_b053	51	358	361	die	0.00001239	false	false
micro_b053	52	362	371	Patienten	0.00001170	false	false
micro_b053	53	371	372	,	0.00001014	false	false
micro_b053	54	373	378	diese	0.05138879	false	false
micro_b053	55	379	386	ausüben	0.00001366	false	false
micro_b053	56	387	393	können	0.00001880	false	false
micro_b053	57	393	394	.	0.00000949	false	false
micro_b053	58	395	402	Deshalb	0.99954551	true	true
micro_b053	59	403	410	sollten	0.00001776	false	false
micro_b053	60	411	414	die	0.00006526	false	false
micro_b053	61	415	427	gesetzlichen	0.00001673	false	false
micro_b053	62	428	441	Krankenkassen	0.00001791	false	false
micro_b053	63	442	447	diese	0.00004245	false	false
micro_b053	64	448	460	Behandlungen	0.00001711	false	false
micro_b053	65	461	466	nicht	0.00004576	false	false
micro_b053	66	467	475	bezahlen	0.00002833	false	false
micro_b053	67	475	476	.	0.00001267	false	false
micro_b053	68	477	479	Es	0.99849021	true	true
micro_b053	69	480	484	wäre	0.00001889	false	false
micro_b053	70	485	491	jedoch	0.00003299	false	false
micro_b053	71	492	499	denkbar	0.00001867	false	false
micro_b053	72	499	500	,	0.00000791	false	false
micro_b053	73	501	508	seitens	0.00079778	false	false
micro_b053	74	509	512	des	0.00001332	false	false
micro_b053	75	513	520	Staates	0.00001510	false	false
micro_b053	76	521	525	mehr	0.00003414	false	false
micro_b053	77	526	528	in	0.00002419	false	false
micro_b053	78	529	532	die	0.00001640	false	false
micro_b053	79	533	543	Ausbildung	0.00001280	false	false
micro_b053	80	544	547	und	0.00004294	false	false
micro_b053	81	548	557	Kontrolle	0.00001140	false	false
micro_b053	82	558	564	dieser	0.00001430	false	false
micro_b053	83	565	577	Berufssparte	0.00001052	false	false
micro_b053	84	578	580	zu	0.00004969	false	false
micro_b053	85	581	592	investieren	0.00002744	false	false
micro_b053	86	592	593	.	0.00000841	false	false
micro_b054	0	0	2	In	0.99936754	true	true
micro_b054	1	3	9	Berlin	0.00002710	false	false
micro_b054	2	10	18	herrscht	0.00004284	false	false
micro_b054	3	19	23	seit	0.00003963	false	false
micro_b054	4	24	30	Jahren	0.00000862	false	false
micro_b054	5	31	45	Wohnungsmangel	0.00002239	false	false
micro_b054	6	45	46	,	0.00001267	false	false
micro_b054	7	47	53	sodass	0.99372852	true	true
micro_b054	8	54	58	eine	0.00010361	false	false
micro_b054	9	59	66	Nutzung	0.00006329	false	false
micro_b054	10	67	70	des	0.00007371	false	false
micro_b054	11	71	82	Tempelhofer	0.00002083	false	false
micro_b054	12	83	89	Feldes	0.00004605	false	false
micro_b054	13	89	90	,	0.00004967	false	false
micro_b054	14	91	94	das	0.81967425	true	false
micro_b054	15	95	99	viel	0.00002307	false	false
micro_b054	16	100	108	Freiraum	0.00002125	false	false
micro_b054	17	109	115	bietet	0.00005108	false	false
micro_b054	18	116	119	und	0.93649322	true	false
micro_b054	19	120	127	zurzeit	0.00003551	false	false
micro_b054	20	128	132	kaum	0.00002266	false	false
micro_b054	21	133	139	bebaut	0.00001328	false	false
micro_b054	22	140	143	ist	0.00009488	false	false
micro_b054	23	143	144	,	0.00001913	false	false
micro_b054	24	145	148	als	0.57497352	true	false
micro_b054	25	149	157	Wohnraum	0.00004483	false	false
micro_b054	26	158	162	eine	0.00008520	false	false
micro_b054	27	163	172	sinnvolle	0.00001486	false	false
micro_b054	28	173	177	Idee	0.00003049	false	false
micro_b054	29	178	181	ist	0.00025441	false	false
micro_b054	30	181	182	.	0.00001109	false	false
micro_b054	31	183	185	Da	0.99943274	true	true
micro_b054	32	186	189	die	0.00003765	false	false
micro_b054	33	190	196	Fläche	0.00001627	false	false
micro_b054	34	197	200	dem	0.00003575	false	false
micro_b054	35	201	205	Land	0.00001867	false	false
micro_b054	36	206	210	bzw.	0.00005723	false	false
micro_b054	37	211	214	dem	0.00001944	false	false
micro_b054	38	215	219	Bund	0.00001717	false	false
micro_b054	39	220	226	gehört	0.00003492	false	false
micro_b054	40	226	227	,	0.00001299	false	false
micro_b054	41	228	234	könnte	0.99021626	true	true
micro_b054	42	235	237	es	0.00008264	false	false
micro_b054	43	238	243	sogar	0.00007945	false	false
micro_b054	44	244	247	für	0.00010229	false	false
micro_b054	45	248	256	sozialen	0.00001506	false	false
micro_b054	46	257	268	Wohnungsbau	0.00001673	false	false
micro_b054	47	269	272	mit	0.00008659	false	false
micro_b054	48	273	284	bezahlbaren	0.00000689	false	false
micro_b054	49	285	296	Mietpreisen	0.00001462	false	false
micro_b054	50	297	304	genutzt	0.00022999	false	false
micro_b054	51	305	311	werden	0.00004472	false	false
micro_b054	52	311	312	.	0.00000899	false	false
micro_b054	53	313	323	Allerdings	0.99943906	true	true
micro_b054	54	324	327	ist	0.00001218	false	false
micro_b054	55	328	331	das	0.00002135	false	false
micro_b054	56	332	336	Feld	0.00002235	false	false
micro_b054	57	337	345	momentan	0.00003144	false	false
micro_b054	58	346	349	für	0.00011821	false	false
micro_b054	59	350	355	viele	0.00002011	false	false
micro_b054	60	356	364	Besucher	0.00002852	false	false
micro_b054	61	365	368	und	0.00024189	false	false
micro_b054	62	369	377	Berliner	0.00001879	false	false
micro_b054	63	377	378	,	0.00003099	false	false
micro_b054	64	379	385	gerade	0.01825047	false	false
micro_b054	65	386	388	im	0.00011943	false	false
micro_b054	66	389	397	Frühling	0.00001268	false	false
micro_b054	67	398	401	und	0.00012229	false	false
micro_b054	68	402	408	Sommer	0.00001135	false	false
micro_b054	69	408	409	,	0.00001521	false	false
micro_b054	70	410	412	zu	0.00047974	false	false
micro_b054	71	413	418	einem	0.00001086	false	false
micro_b054	72	419	430	attraktiven	0.00001330	false	false
micro_b054	73	431	443	Freizeitpark	0.00002219	false	false
micro_b054	74	444	447	mit	0.00009056	false	false
micro_b054	75	448	466	Sportmöglichkeiten	0.00001181	false	false
micro_b054	76	467	475	geworden	0.00011407	false	false
micro_b054	77	475	476	.	0.00000887	false	false
micro_b054	78	477	481	Wenn	0.99936408	true	true
micro_b054	79	482	485	man	0.00003512	false	false
micro_b054	80	486	491	einen	0.00001795	false	false
micro_b054	81	492	502	Kompromiss	0.00000879	false	false
micro_b054	82	503	506	aus	0.00003264	false	false
micro_b054	83	507	517	Grünfläche	0.00001080	false	false
micro_b054	84	518	521	und	0.00003527	false	false
micro_b054	85	522	530	sozialem	0.00000984	false	false
micro_b054	86	531	545	Wohnungsgebiet	0.00001047	false	false
micro_b054	87	546	552	finden	0.00006140	false	false
micro_b054	88	553	558	würde	0.00002223	false	false
micro_b054	89	558	559	,	0.00001044	false	false
micro_b054	90	560	566	sollte	0.99711287	true	false
micro_b054	91	567	570	das	0.00004496	false	false
micro_b054	92	571	582	Tempelhofer	0.00001517	false	false
micro_b054	93	583	587	Feld	0.00001650	false	false
micro_b054	94	588	591	auf	0.00005160	false	false
micro_b054	95	592	597	jeden	0.00001244	false	false
micro_b054	96	598	602	Fall	0.00000978	false	false
micro_b054	97	603	606	für	0.00004340	false	false
micro_b054	98	607	610	den	0.00001430	false	false
micro_b054	99	611	622	Wohnungsbau	0.00001337	false	false
micro_b054	100	623	626	zur	0.00004409	false	false
micro_b054	101	627	636	Verfügung	0.00001778	false	false
micro_b054	102	637	643	stehen	0.00002448	false	false
micro_b054	103	643	644	.	0.00000920	false	false
micro_b055	0	0	2	Da	0.99957269	true	true
micro_b055	1	3	6	ich	0.00003895	false	false
micro_b055	2	7	13	selbst	0.00001314	false	false
micro_b055	3	14	23	Apotheker	0.00002544	false	false
micro_b055	4	24	27	bin	0.00003916	false	false
micro_b055	5	27	28	,	0.00001117	false	false
micro_b055	6	29	36	spreche	0.98061889	true	true
micro_b055	7	37	40	ich	0.00177614	false	false
micro_b055	8	41	45	mich	0.00004173	false	false
micro_b055	9	46	53	absolut	0.00004451	false	false
micro_b055	10	54	57	für	0.00008147	false	false
micro_b055	11	58	61	das	0.00002769	false	false
micro_b055	12	62	73	rezeptfreie	0.00001252	false	false
micro_b055	13	74	82	Erhalten	0.00003113	false	false
micro_b055	14	83	86	der	0.00004344	false	false
micro_b055	15	87	88	„	0.00005664	false	false
micro_b055	16	88	93	Pille	0.00001247	false	false
micro_b055	17	94	100	danach	0.00001565	false	false
micro_b055	18	100	101	“	0.00001196	false	false
micro_b055	19	102	104	in	0.00009090	false	false
micro_b055	20	105	108	der	0.00001412	false	false
micro_b055	21	109	117	Apotheke	0.00001268	false	false
micro_b055	22	118	121	aus	0.00023498	false	false
micro_b055	23	121	122	.	0.00001178	false	false
micro_b055	24	123	126	Aus	0.99916673	true	true
micro_b055	25	127	140	medizinischer	0.00001911	false	false
micro_b055	26	141	146	Sicht	0.00001673	false	false
micro_b055	27	147	154	gesehen	0.00003696	false	false
micro_b055	28	154	155	,	0.00001500	false	false
micro_b055	29	156	159	ist	0.07405943	false	false
micro_b055	30	160	163	die	0.00006098	false	false
micro_b055	31	164	165	„	0.00006387	false	false
micro_b055	32	165	170	Pille	0.00002289	false	false
micro_b055	33	171	177	danach	0.00009287	false	false
micro_b055	34	177	178	“	0.00001402	false	false
micro_b055	35	179	181	am	0.00005522	false	false
micro_b055	36	182	193	wirksamsten	0.00001423	false	false
micro_b055	37	193	194	,	0.00001089	false	false
micro_b055	38	195	199	wenn	0.97101319	true	false
micro_b055	39	200	203	sie	0.00005667	false	false
micro_b055	40	204	213	möglichst	0.00005678	false	false
micro_b055	41	214	221	schnell	0.00001761	false	false
micro_b055	42	222	226	nach	0.00010969	false	false
micro_b055	43	227	230	dem	0.00001271	false	false
micro_b055	44	231	238	Verkehr	0.00001820	false	false
micro_b055	45	239	250	eingenommen	0.00007008	false	false
micro_b055	46	251	255	wird	0.00004679	false	false
micro_b055	47	255	256	.	0.00001064	false	false
micro_b055	48	257	261	Wenn	0.99848914	true	true
micro_b055	49	262	268	jedoch	0.00008616	false	false
micro_b055	50	269	274	immer	0.00004050	false	false
micro_b055	51	275	279	erst	0.00003036	false	false
micro_b055	52	280	283	ein	0.00002356	false	false
micro_b055	53	284	288	Gang	0.00002054	false	false
micro_b055	54	289	292	zum	0.00003089	false	false
micro_b055	55	293	297	Arzt	0.00001566	false	false
micro_b055	56	298	299	(	0.46053672	false	false
micro_b055	57	299	302	mit	0.00005975	false	false
micro_b055	58	303	308	Fahr-	0.00001410	false	false
micro_b055	59	309	312	und	0.00004920	false	false
micro_b055	60	313	324	Wartezeiten	0.00000925	false	false
micro_b055	61	324	325	,	0.00001340	false	false
micro_b055	62	326	335	möglichem	0.00012166	false	false
micro_b055	63	336	347	Schamgefühl	0.00001838	false	false
micro_b055	64	347	348	,	0.00001586	false	false
micro_b055	65	349	353	etc.	0.00063229	false	false
micro_b055	66	353	354	)	0.00013734	false	false
micro_b055	67	355	360	nötig	0.14288233	false	false
micro_b055	68	361	364	ist	0.00011309	false	false
micro_b055	69	364	365	,	0.00001188	false	false
micro_b055	70	366	371	führt	0.98956233	true	false
micro_b055	71	372	376	dies	0.00009207	false	false
micro_b055	72	377	379	zu	0.00015777	false	false
micro_b055	73	380	384	mehr	0.00002412	false	false
micro_b055	74	385	396	ungewollten	0.00002524	false	false
micro_b055	75	397	414	Schwangerschaften	0.00002363	false	false
micro_b055	76	414	415	.	0.00001104	false	false
micro_b055	77	416	421	Viele	0.99919146	true	true
micro_b055	78	422	428	Gegner	0.00004227	false	false
micro_b055	79	429	432	der	0.00002945	false	false
micro_b055	80	433	438	Pille	0.00002038	false	false
micro_b055	81	439	445	führen	0.00003753	false	false
micro_b055	82	446	452	jedoch	0.00010441	false	false
micro_b055	83	453	455	an	0.00005252	false	false
micro_b055	84	455	456	,	0.00001258	false	false
micro_b055	85	457	461	dass	0.46694270	false	false
micro_b055	86	462	467	damit	0.00014873	false	false
micro_b055	87	468	471	die	0.00006005	false	false
micro_b055	88	472	480	Beratung	0.00002656	false	false
micro_b055	89	481	484	des	0.00002757	false	false
micro_b055	90	485	491	Arztes	0.00002055	false	false
micro_b055	91	492	500	wegfällt	0.00005821	false	false
micro_b055	92	501	504	und	0.98626977	true	false
micro_b055	93	505	510	viele	0.00008995	false	false
micro_b055	94	511	517	Frauen	0.00004078	false	false
micro_b055	95	518	521	sie	0.00004480	false	false
micro_b055	96	522	529	unnötig	0.00002221	false	false
micro_b055	97	530	539	einnehmen	0.00002397	false	false
micro_b055	98	539	540	.	0.00000986	false	false
micro_b055	99	541	551	Allerdings	0.99776089	true	true
micro_b055	100	552	555	ist	0.00001454	false	false
micro_b055	101	556	558	es	0.00002163	false	false
micro_b055	102	559	561	so	0.00001055	false	false
micro_b055	103	561	562	,	0.00001042	false	false
micro_b055	104	563	567	dass	0.00748660	false	false
micro_b055	105	568	571	wir	0.00039423	false	false
micro_b055	106	572	581	Apotheker	0.00009475	false	false
micro_b055	107	582	592	gesetzlich	0.00011022	false	false
micro_b055	108	593	597	dazu	0.00003066	false	false
micro_b055	109	598	610	verpflichtet	0.00002652	false	false
micro_b055	110	611	615	sind	0.00002358	false	false
micro_b055	111	615	616	,	0.00001468	false	false
micro_b055	112	617	620	die	0.00134102	false	false
micro_b055	113	621	630	Patienten	0.00002118	false	false
micro_b055	114	631	642	aufzuklären	0.00002596	false	false
micro_b055	115	643	646	und	0.94488323	true	false
micro_b055	116	647	655	dasselbe	0.00003784	false	false
micro_b055	117	656	666	Fachwissen	0.00001629	false	false
micro_b055	118	667	675	besitzen	0.00003276	false	false
micro_b055	119	675	676	,	0.00001405	false	false
micro_b055	120	677	680	wie	0.01778692	false	false
micro_b055	121	681	686	Ärzte	0.00006522	false	false
micro_b055	122	686	687	.	0.00001033	false	false
micro_b056	0	0	3	Der	0.99855965	true	true
micro_b056	1	4	9	Bruch	0.00006136	false	false
micro_b056	2	10	13	des	0.00002438	false	false
micro_b056	3	14	26	Völkerrechts	0.00002644	false	false
micro_b056	4	27	33	sollte	0.00007150	false	false
micro_b056	5	34	38	wohl	0.00013582	false	false
micro_b056	6	39	43	mehr	0.00012046	false	false
micro_b056	7	44	47	als	0.00003028	false	false
micro_b056	8	48	53	genug	0.00004613	false	false
micro_b056	9	54	58	sein	0.00004729	false	false
micro_b056	10	58	59	,	0.00001835	false	false
micro_b056	11	60	62	um	0.44013816	false	false
micro_b056	12	63	67	über	0.00009443	false	false
micro_b056	13	68	72	eine	0.00001695	false	false
micro_b056	14	73	81	Reaktion	0.00001940	false	false
micro_b056	15	82	94	nachzudenken	0.00009263	false	false
micro_b056	16	94	95	!	0.00004272	false	false
micro_b056	17	96	99	Die	0.99913353	true	true
micro_b056	18	100	110	Menschheit	0.00003220	false	false
micro_b056	19	111	114	hat	0.00002621	false	false
micro_b056	20	115	117	in	0.00012300	false	false
micro_b056	21	118	123	ihrer	0.00000928	false	false
micro_b056	22	124	134	Geschichte	0.00001246	false	false
micro_b056	23	135	140	genug	0.00009918	false	false
micro_b056	24	141	147	Fehler	0.00004308	false	false
micro_b056	25	148	155	gemacht	0.00002622	false	false
micro_b056	26	155	156	,	0.00001453	false	false
micro_b056	27	157	162	indem	0.98722816	true	false
micro_b056	28	163	166	sie	0.00005181	false	false
micro_b056	29	167	174	zulange	0.00004165	false	false
micro_b056	30	175	183	gewartet	0.00002321	false	false
micro_b056	31	184	187	hat	0.00004588	false	false
micro_b056	32	188	191	und	0.99612302	true	false
micro_b056	33	192	195	als	0.16493553	false	false
micro_b056	34	196	199	sie	0.00003476	false	false
micro_b056	35	200	204	dann	0.00002025	false	false
micro_b056	36	205	214	reagierte	0.00002846	false	false
micro_b056	37	214	215	,	0.00001061	false	false
micro_b056	38	216	221	blieb	0.97355258	true	false
micro_b056	39	222	227	meist	0.00014607	false	false
micro_b056	40	228	231	nur	0.00003816	false	false
micro_b056	41	232	236	noch	0.00002370	false	false
micro_b056	42	237	240	der	0.00002547	false	false
micro_b056	43	241	246	Krieg	0.00001649	false	false
micro_b056	44	246	247	.	0.00001023	false	false
micro_b056	45	248	258	Allerdings	0.99916923	true	true
micro_b056	46	259	263	kann	0.00003283	false	false
micro_b056	47	264	266	in	0.00008630	false	false
micro_b056	48	267	274	unserer	0.00001515	false	false
micro_b056	49	275	288	zivilisierten	0.00001703	false	false
micro_b056	50	289	293	Welt	0.00001528	false	false
micro_b056	51	293	294	,	0.00003182	false	false
micro_b056	52	295	297	in	0.01582217	false	false
micro_b056	53	298	303	einem	0.00001640	false	false
micro_b056	54	304	318	demokratischen	0.00002541	false	false
micro_b056	55	319	323	Land	0.00001793	false	false
micro_b056	56	323	324	,	0.00001570	false	false
micro_b056	57	325	328	das	0.00296519	false	false
micro_b056	58	329	333	Volk	0.00001981	false	false
micro_b056	59	334	338	wohl	0.00010546	false	false
micro_b056	60	339	343	über	0.00008279	false	false
micro_b056	61	344	348	sich	0.00001877	false	false
micro_b056	62	349	355	selbst	0.00001235	false	false
micro_b056	63	356	365	bestimmen	0.00002597	false	false
micro_b056	64	365	366	,	0.00001276	false	false
micro_b056	65	367	374	solange	0.99041736	true	true
micro_b056	66	375	378	die	0.00019115	false	false
micro_b056	67	379	389	Motivation	0.00004635	false	false
micro_b056	68	390	396	dieser	0.00004336	false	false
micro_b056	69	397	405	Menschen	0.00001711	false	false
micro_b056	70	406	411	nicht	0.00017510	false	false
micro_b056	71	412	415	von	0.00006709	false	false
micro_b056	72	416	426	Propaganda	0.00003090	false	false
micro_b056	73	426	427	,	0.00001462	false	false
micro_b056	74	428	438	Korruption	0.00004751	false	false
micro_b056	75	439	442	und	0.00018494	false	false
micro_b056	76	443	456	militärischem	0.00001746	false	false
micro_b056	77	457	462	Druck	0.00001826	false	false
micro_b056	78	463	472	ausgelöst	0.00011962	false	false
micro_b056	79	473	479	werden	0.00006289	false	false
micro_b056	80	479	480	.	0.00001000	false	false
micro_b056	81	481	483	Da	0.99789232	true	true
micro_b056	82	484	488	aber	0.00008818	false	false
micro_b056	83	489	491	in	0.00004658	false	false
micro_b056	84	492	500	Russland	0.00001999	false	false
micro_b056	85	501	506	neben	0.00060004	false	false
micro_b056	86	507	510	Gas	0.00001078	false	false
micro_b056	87	511	514	und	0.00003556	false	false
micro_b056	88	515	517	Öl	0.00001227	false	false
micro_b056	89	518	521	nur	0.00081326	false	false
micro_b056	90	522	532	Propaganda	0.00005017	false	false
micro_b056	91	533	536	und	0.00010301	false	false
micro_b056	92	537	547	Korruption	0.00000994	false	false
micro_b056	93	548	557	herrschen	0.00007998	false	false
micro_b056	94	557	558	,	0.00001653	false	false
micro_b056	95	559	565	sollte	0.96995777	true	true
micro_b056	96	566	570	sich	0.00004190	false	false
micro_b056	97	571	574	die	0.00006255	false	false
micro_b056	98	575	577	EU	0.00002734	false	false
micro_b056	99	578	589	schleunigst	0.00005740	false	false
micro_b056	100	590	600	einmischen	0.00005198	false	false
micro_b056	101	600	601	!	0.00003838	false	false
micro_b057	0	0	3	Mit	0.99337077	true	true
micro_b057	1	4	6	63	0.00004638	false	false
micro_b057	2	7	9	in	0.00018076	false	false
micro_b057	3	10	15	Rente	0.00003193	false	false
micro_b057	4	15	16	,	0.00001712	false	false
micro_b057	5	17	20	das	0.01419917	false	false
micro_b057	6	21	24	hat	0.00004904	false	false
micro_b057	7	25	29	sich	0.00003015	false	false
micro_b057	8	30	34	wohl	0.00013448	false	false
micro_b057	9	35	40	jeder	0.00005761	false	false
micro_b057	10	41	49	verdient	0.00004244	false	false
micro_b057	11	49	50	,	0.00001589	false	false
micro_b057	12	51	54	der	0.16841379	false	false
micro_b057	13	55	58	bis	0.00020284	false	false
micro_b057	14	59	66	hierhin	0.00001131	false	false
micro_b057	15	67	68	(	0.06122095	false	false
micro_b057	16	68	82	ununterbrochen	0.00003046	false	false
micro_b057	17	82	83	)	0.00009773	false	false
micro_b057	18	84	94	geschuftet	0.00172827	false	false
micro_b057	19	95	98	hat	0.00004450	false	false
micro_b057	20	98	99	.	0.00001863	false	false
micro_b057	21	100	103	Nur	0.99718577	true	true
micro_b057	22	104	110	bleibt	0.00007109	false	false
micro_b057	23	111	114	die	0.00003994	false	false
micro_b057	24	115	120	Frage	0.00001971	false	false
micro_b057	25	120	121	,	0.00001288	false	false
micro_b057	26	122	124	ob	0.03432792	false	false
micro_b057	27	125	127	es	0.00002435	false	false
micro_b057	28	128	131	mit	0.00006288	false	false
micro_b057	29	132	135	der	0.00001819	false	false
micro_b057	30	136	142	frühen	0.00001435	false	false
micro_b057	31	143	144	""""	0.00002763	false	false
micro_b057	32	144	152	Freizeit	0.00001570	false	false
micro_b057	33	152	153	""""	0.00001410	false	false
micro_b057	34	154	161	schöner	0.00003354	false	false
micro_b057	35	162	166	wird	0.00003308	false	false
micro_b057	36	166	167	,	0.00001310	false	false
micro_b057	37	168	172	wenn	0.97562033	true	false
micro_b057	38	173	176	man	0.00009751	false	false
micro_b057	39	177	182	nicht	0.00005871	false	false
micro_b057	40	183	187	weiß	0.00002088	false	false
micro_b057	41	187	188	,	0.00001736	false	false
micro_b057	42	189	192	was	0.04758355	false	false
micro_b057	43	193	196	man	0.00011898	false	false
micro_b057	44	197	200	den	0.00005346	false	false
micro_b057	45	201	207	ganzen	0.00001782	false	false
micro_b057	46	208	211	Tag	0.00001282	false	false
micro_b057	47	212	218	machen	0.00002438	false	false
micro_b057	48	219	223	soll	0.00001646	false	false
micro_b057	49	224	227	und	0.93171972	true	false
micro_b057	50	228	239	statistisch	0.00011680	false	false
micro_b057	51	240	244	noch	0.00056509	false	false
micro_b057	52	245	250	knapp	0.00008129	false	false
micro_b057	53	251	253	20	0.00032912	false	false
micro_b057	54	254	255	(	0.01232894	false	false
micro_b057	55	255	256	!	0.00011587	false	false
micro_b057	56	256	257	!	0.01883671	false	false
micro_b057	57	257	258	!	0.01883671	false	false
micro_b057	58	258	259	)	0.00279289	false	false
micro_b057	59	260	265	Jahre	0.59417456	true	false
micro_b057	60	266	268	zu	0.00222624	false	false
micro_b057	61	269	274	leben	0.00011498	false	false
micro_b057	62	275	278	hat	0.00806967	false	false
micro_b057	63	278	279	?	0.00085363	false	false
micro_b057	64	280	284	Auch	0.99925429	true	true
micro_b057	65	285	294	übernimmt	0.00002731	false	false
micro_b057	66	295	298	man	0.00003185	false	false
micro_b057	67	299	301	so	0.00004882	false	false
micro_b057	68	302	307	keine	0.00002394	false	false
micro_b057	69	308	321	Verantwortung	0.00001935	false	false
micro_b057	70	322	325	für	0.00003978	false	false
micro_b057	71	326	329	die	0.00001879	false	false
micro_b057	72	330	342	Gesellschaft	0.00001262	false	false
micro_b057	73	342	343	,	0.00001248	false	false
micro_b057	74	344	348	wenn	0.99148834	true	false
micro_b057	75	349	352	man	0.00006225	false	false
micro_b057	76	353	356	aus	0.01618053	false	false
micro_b057	77	357	378	persönlichen/privaten	0.00002464	false	false
micro_b057	78	379	386	Gründen	0.00006688	false	false
micro_b057	79	387	392	seine	0.00002720	false	false
micro_b057	80	393	402	erfahrene	0.00001497	false	false
micro_b057	81	402	403	,	0.00000707	false	false
micro_b057	82	404	411	gesunde	0.00002296	false	false
micro_b057	83	412	415	und	0.00004456	false	false
micro_b057	84	416	426	qualitativ	0.00000653	false	false
micro_b057	85	427	438	hochwertige	0.00000986	false	false
micro_b057	86	439	455	Arbeitsfähigkeit	0.00001394	false	false
micro_b057	87	456	462	früher	0.00006290	false	false
micro_b057	88	463	466	als	0.00025856	false	false
micro_b057	89	467	472	nötig	0.00000890	false	false
micro_b057	90	473	480	aufgibt	0.00004510	false	false
micro_b057	91	480	481	.	0.00001142	false	false
micro_b057	92	482	488	Gerade	0.99885404	true	true
micro_b057	93	489	494	jetzt	0.00006141	false	false
micro_b057	94	494	495	,	0.00006368	false	false
micro_b057	95	496	498	da	0.44583496	false	false
micro_b057	96	499	515	Fachkräftemängel	0.00008886	false	false
micro_b057	97	516	525	auftreten	0.00013628	false	false
micro_b057	98	525	526	,	0.00001073	false	false
micro_b057	99	527	530	ist	0.81314462	true	false
micro_b057	100	531	533	es	0.00006730	false	false
micro_b057	101	534	550	unverantwortlich	0.00003706	false	false
micro_b057	102	551	554	für	0.00006809	false	false
micro_b057	103	555	558	die	0.00001757	false	false
micro_b057	104	559	569	Wirtschaft	0.00001758	false	false
micro_b057	105	570	573	und	0.00014910	false	false
micro_b057	106	574	577	den	0.00001731	false	false
micro_b057	107	578	587	Wohlstand	0.00001322	false	false
micro_b057	108	588	591	mit	0.00007712	false	false
micro_b057	109	592	594	63	0.00000958	false	false
micro_b057	110	595	597	in	0.00005640	false	false
micro_b057	111	598	603	Rente	0.00001324	false	false
