doc_id	model_token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary	gold_adu_start
micro_b061	23	93	96	▁sie	0.00036270	false	false
micro_b061	24	97	102	▁durch	0.00022778	false	false
micro_b061	27	112	114	▁Im	0.99982750	true	true
micro_b061	28	115	121	▁Einzel	0.00117027	false	false
micro_b061	30	126	128	▁mö	0.00343497	false	false
micro_b061	32	132	135	▁sie	0.00026344	false	false
micro_b061	33	136	147	▁tatsächlich	0.00033067	false	false
micro_b061	34	148	152	▁auch	0.00044386	false	false
micro_b061	35	153	155	▁ab	0.00115252	false	false
micro_b061	39	166	167	▁	0.00011663	false	false
micro_b061	40	166	172	wirken	0.00199934	false	false
micro_b061	42	174	176	▁im	0.83679628	true	true
micro_b061	43	177	186	▁Allgemein	0.00081569	false	false
micro_b061	45	189	193	▁wird	0.01537687	false	false
micro_b061	46	194	198	▁aber	0.00666696	false	false
micro_b061	47	199	203	▁eine	0.00174543	false	false
micro_b061	48	204	208	▁sehr	0.00022361	false	false
micro_b061	49	209	215	▁sauber	0.00016951	false	false
micro_b061	51	217	225	▁Umgebung	0.00013554	false	false
micro_b061	52	226	229	▁und	0.00902412	false	false
micro_b061	53	230	233	▁die	0.00029769	false	false
micro_b061	54	234	237	▁Vor	0.00016427	false	false
micro_b061	57	249	252	▁von	0.00079008	false	false
micro_b061	58	253	260	▁anderen	0.00025553	false	false
micro_b061	59	261	264	▁den	0.00179118	false	false
micro_b061	60	265	270	▁Hunde	0.00009597	false	false
micro_b061	62	277	281	▁eher	0.00599604	false	false
micro_b061	63	282	285	▁zum	0.00452682	false	false
micro_b061	64	286	289	▁Ein	0.00060064	false	false
micro_b061	68	297	300	▁der	0.00022068	false	false
micro_b061	69	301	303	▁Hä	0.00007751	false	false
micro_b061	72	310	313	▁ver	0.00025923	false	false
micro_b061	76	323	326	▁als	0.45436025	false	false
micro_b061	77	327	331	▁eine	0.00037334	false	false
micro_b061	78	332	343	▁potentielle	0.00016813	false	false
micro_b061	79	344	349	▁Straf	0.00016322	false	false
micro_b062	1	0	3	▁Ich	0.99966085	true	true
micro_b062	2	4	7	▁bin	0.00166515	false	false
micro_b062	3	8	13	▁nicht	0.00059913	false	false
micro_b062	4	14	17	▁der	0.00224432	false	false
micro_b062	5	18	21	▁Auf	0.00017899	false	false
micro_b062	8	30	34	▁dass	0.31810379	false	false
micro_b062	9	35	38	▁das	0.00187868	false	false
micro_b062	10	39	43	▁Rent	0.00031102	false	false
micro_b062	13	51	54	▁bei	0.00281833	false	false
micro_b062	14	55	57	▁63	0.00035302	false	false
micro_b062	15	58	64	▁Jahren	0.00008537	false	false
micro_b062	16	65	71	▁liegen	0.00230871	false	false
micro_b062	17	72	78	▁sollte	0.00464427	false	false
micro_b062	19	80	84	▁Dies	0.99980968	true	true
micro_b062	20	85	90	▁würde	0.00054732	false	false
micro_b062	21	91	99	▁bedeuten	0.00025284	false	false
micro_b062	23	101	105	▁dass	0.23548828	false	false
micro_b062	24	106	108	▁in	0.00067859	false	false
micro_b062	25	109	116	▁Zukunft	0.00016621	false	false
micro_b062	26	117	122	▁viele	0.00015571	false	false
micro_b062	27	123	130	▁Arbeits	0.00005011	false	false
micro_b062	29	137	139	▁in	0.00060243	false	false
micro_b062	30	140	143	▁den	0.00027796	false	false
micro_b062	31	144	155	▁Unternehmen	0.00010648	false	false
micro_b062	32	156	162	▁fehlen	0.00032772	false	false
micro_b062	33	163	169	▁werden	0.00068326	false	false
micro_b062	35	171	174	▁Ein	0.99974006	true	true
micro_b062	36	175	184	▁besondere	0.00006089	false	false
micro_b062	38	186	193	▁Problem	0.00006703	false	false
micro_b062	39	194	198	▁wäre	0.00356339	false	false
micro_b062	40	199	203	▁auch	0.00055371	false	false
micro_b062	41	204	207	▁die	0.00120131	false	false
micro_b062	42	208	218	▁Einführung	0.00026810	false	false
micro_b062	45	225	228	▁der	0.00114532	false	false
micro_b062	46	229	233	▁Rent	0.00020126	false	false
micro_b062	48	235	238	▁mit	0.00393019	false	false
micro_b062	49	239	241	▁63	0.00009213	false	false
micro_b062	51	243	245	▁da	0.98932600	true	true
micro_b062	52	246	252	▁sofort	0.02515032	false	false
micro_b062	53	253	256	▁bei	0.01587793	false	false
micro_b062	54	257	267	▁Einführung	0.00048449	false	false
micro_b062	55	268	273	▁viele	0.00057062	false	false
micro_b062	56	274	282	▁aktuelle	0.00008803	false	false
micro_b062	57	283	295	▁Arbeitnehmer	0.00007208	false	false
micro_b062	58	296	298	▁ge	0.00143881	false	false
micro_b062	62	306	311	▁Alter	0.00022300	false	false
micro_b062	64	313	321	▁Anspruch	0.00072410	false	false
micro_b062	65	322	325	▁auf	0.00121289	false	false
micro_b062	66	326	329	▁den	0.00166021	false	false
micro_b062	67	330	334	▁Rent	0.00012290	false	false
micro_b062	71	345	351	▁hätten	0.00367249	false	false
micro_b062	73	353	356	▁Das	0.99975842	true	true
micro_b062	74	357	358	▁	0.00006641	false	false
micro_b062	75	357	361	schä	0.00046489	false	false
micro_b062	77	366	369	▁den	0.00110449	false	false
micro_b062	78	370	378	▁Standort	0.00012111	false	false
micro_b062	79	379	390	▁Deutschland	0.00013118	false	false
micro_b062	80	391	394	▁und	0.99553949	true	false
micro_b062	81	395	401	▁hinter	0.01069260	false	false
micro_b062	83	407	410	▁die	0.00095987	false	false
micro_b062	84	411	422	▁Arbeitgeber	0.00010089	false	false
micro_b062	85	423	427	▁ohne	0.00427831	false	false
micro_b062	86	428	432	▁Über	0.00017156	false	false
micro_b062	90	444	448	▁Hier	0.99972731	true	true
micro_b062	91	449	456	▁besteht	0.00024143	false	false
micro_b062	92	457	460	▁die	0.00044215	false	false
micro_b062	93	461	467	▁Gefahr	0.00008010	false	false
micro_b062	95	469	473	▁dass	0.18863441	false	false
micro_b062	96	474	479	▁nicht	0.00030149	false	false
micro_b062	97	480	491	▁ausreichend	0.00022032	false	false
micro_b062	98	492	500	▁erfahren	0.00017728	false	false
micro_b062	100	502	511	▁Nachwuchs	0.00007166	false	false
micro_b062	102	518	521	▁zur	0.00037574	false	false
micro_b062	103	522	531	▁Verfügung	0.00010170	false	false
micro_b062	104	532	538	▁stehen	0.00037403	false	false
micro_b064	1	0	3	▁Ich	0.99941683	true	true
micro_b064	2	4	10	▁glaube	0.00154968	false	false
micro_b064	4	12	18	▁Berlin	0.17688765	false	false
micro_b064	5	19	24	▁hatte	0.00535225	false	false
micro_b064	6	25	28	▁mit	0.00294763	false	false
micro_b064	7	29	33	▁zwei	0.00050175	false	false
micro_b064	8	34	39	▁inner	0.00004416	false	false
micro_b064	12	49	53	▁Flug	0.00005383	false	false
micro_b064	15	59	64	▁Glück	0.00884922	false	false
micro_b064	16	65	67	▁in	0.00072354	false	false
micro_b064	17	68	77	▁Jahrzehnt	0.00012966	false	false
micro_b064	19	80	85	▁keine	0.00146223	false	false
micro_b064	20	86	94	▁Flugzeug	0.00013808	false	false
micro_b064	24	106	113	▁erleben	0.00024648	false	false
micro_b064	25	114	116	▁zu	0.00175239	false	false
micro_b064	26	117	123	▁müssen	0.00061562	false	false
micro_b064	28	125	130	▁Schon	0.99969041	true	true
micro_b064	29	131	134	▁aus	0.00123420	false	false
micro_b064	30	135	145	▁Sicherheit	0.00017600	false	false
micro_b064	32	153	154	▁	0.00225403	false	false
micro_b064	33	153	158	halte	0.03050932	false	false
micro_b064	34	159	162	▁ich	0.00186087	false	false
micro_b064	35	163	166	▁den	0.00110542	false	false
micro_b064	36	167	173	▁Weiter	0.00069221	false	false
micro_b064	38	181	184	▁für	0.00331306	false	false
micro_b064	39	185	191	▁falsch	0.00101414	false	false
micro_b064	41	193	197	▁Auch	0.99946350	true	true
micro_b064	42	198	206	▁benötigt	0.00090437	false	false
micro_b064	43	207	213	▁Berlin	0.00106233	false	false
micro_b064	44	214	222	▁dringend	0.00123122	false	false
micro_b064	45	223	228	▁inner	0.00011771	false	false
micro_b064	49	239	245	▁Fläche	0.00005369	false	false
micro_b064	51	247	250	▁für	0.00524586	false	false
micro_b064	52	251	257	▁produz	0.00027665	false	false
micro_b064	55	266	273	▁Gewerbe	0.00007174	false	false
micro_b064	56	274	277	▁und	0.00160089	false	false
micro_b064	57	278	287	▁Industrie	0.00008755	false	false
micro_b064	58	288	291	▁und	0.01096382	false	false
micro_b064	59	292	295	▁für	0.00192293	false	false
micro_b064	60	296	303	▁Wohnung	0.00030822	false	false
micro_b064	63	307	310	▁Die	0.99979693	true	true
micro_b064	64	311	314	▁Sch	0.00008727	false	false
micro_b064	67	322	325	▁von	0.00006338	false	false
micro_b064	68	326	328	▁Te	0.00099065	false	false
micro_b064	70	332	336	▁wird	0.01349925	false	false
micro_b064	71	337	338	▁	0.00052203	false	false
micro_b064	72	337	347	gesundheit	0.00072205	false	false
micro_b064	74	353	361	▁Vorteile	0.00014888	false	false
micro_b064	75	362	365	▁für	0.00236345	false	false
micro_b064	76	366	370	▁Hund	0.00014858	false	false
micro_b064	80	382	384	▁in	0.00011708	false	false
micro_b064	81	385	388	▁der	0.00003647	false	false
micro_b064	82	389	392	▁Ein	0.00007179	false	false
micro_b064	87	405	410	▁haben	0.00116603	false	false
micro_b064	89	412	417	▁Diese	0.99947721	true	true
micro_b064	90	418	424	▁Gebiet	0.00015081	false	false
micro_b064	92	426	432	▁werden	0.00214811	false	false
micro_b064	93	433	438	▁durch	0.00337933	false	false
micro_b064	94	439	444	▁diese	0.00011064	false	false
micro_b064	95	445	451	▁Faktor	0.00014838	false	false
micro_b064	97	454	455	▁(	0.01670495	false	false
micro_b064	102	470	473	▁und	0.00061343	false	false
micro_b064	103	474	481	▁Arbeits	0.00006917	false	false
micro_b064	106	489	493	▁auch	0.00751165	false	false
micro_b064	107	494	508	▁wirtschaftlich	0.00154588	false	false
micro_b064	108	509	514	▁aufge	0.00015232	false	false
micro_b064	112	522	526	▁Nach	0.99967182	true	true
micro_b064	113	527	530	▁der	0.00025635	false	false
micro_b064	114	531	540	▁Eröffnung	0.00004715	false	false
micro_b064	115	541	544	▁vom	0.00010879	false	false
micro_b064	116	545	550	▁neuen	0.00005838	false	false
micro_b064	117	551	560	▁Flughafen	0.00007428	false	false
micro_b064	118	561	564	▁BER	0.00047433	false	false
micro_b064	119	565	571	▁sollte	0.07711381	false	false
micro_b064	120	572	574	▁Te	0.00241833	false	false
micro_b064	122	578	582	▁also	0.00885737	false	false
micro_b064	123	583	586	▁auf	0.00096050	false	false
micro_b064	124	587	592	▁jeden	0.00012961	false	false
micro_b064	125	593	597	▁Fall	0.00015111	false	false
micro_b064	126	598	609	▁geschlossen	0.00112059	false	false
micro_b064	127	610	616	▁werden	0.00029044	false	false
micro_d01	1	0	4	▁Fred	0.99975306	true	true
micro_d01	3	7	10	▁und	0.00429446	false	false
micro_d01	4	11	14	▁ich	0.00090173	false	false
micro_d01	5	15	21	▁müssen	0.00826841	false	false
micro_d01	6	22	27	▁Gesch	0.00017804	false	false
micro_d01	9	34	38	▁sein	0.00120787	false	false
micro_d01	11	40	43	▁Wir	0.99979287	true	true
micro_d01	12	44	49	▁haben	0.00028765	false	false
micro_d01	13	50	55	▁beide	0.00044561	false	false
micro_d01	14	56	61	▁genau	0.00064059	false	false
micro_d01	15	62	65	▁die	0.00061454	false	false
micro_d01	16	66	74	▁gleichen	0.00036850	false	false
micro_d01	17	75	79	▁zwei	0.00026098	false	false
micro_d01	18	80	82	▁Le	0.00020508	false	false
micro_d01	22	92	95	▁auf	0.00029384	false	false
micro_d01	23	96	99	▁dem	0.00076093	false	false
micro_d01	24	100	104	▁link	0.00006750	false	false
micro_d01	26	107	110	▁Arm	0.00010673	false	false
micro_d01	27	111	114	▁und	0.76870292	true	true
micro_d01	28	115	117	▁so	0.00086580	false	false
micro_d01	29	118	123	▁etwas	0.00012226	false	false
micro_d01	30	124	128	▁gibt	0.00064011	false	false
micro_d01	31	129	131	▁es	0.00004752	false	false
micro_d01	32	132	135	▁nur	0.00089165	false	false
micro_d01	33	136	139	▁bei	0.00300956	false	false
micro_d01	34	140	145	▁Gesch	0.00019331	false	false
micro_d01	38	154	159	▁Meine	0.99940073	true	true
micro_d01	39	160	166	▁Eltern	0.00063087	false	false
micro_d01	40	167	172	▁sagen	0.02104724	false	false
micro_d01	42	174	177	▁das	0.44179389	false	false
micro_d01	43	178	184	▁könnte	0.01025564	false	false
micro_d01	44	185	189	▁auch	0.00264325	false	false
micro_d01	45	190	194	▁rein	0.00796457	false	false
micro_d01	47	197	199	▁Zu	0.00019097	false	false
micro_d01	49	204	208	▁sein	0.00421787	false	false
micro_d01	51	210	214	▁Aber	0.99976951	true	true
micro_d01	52	215	217	▁so	0.00252279	false	false
micro_d01	53	218	222	▁viel	0.00017805	false	false
micro_d01	54	223	225	▁Zu	0.00016941	false	false
micro_d01	56	230	234	▁gibt	0.00250824	false	false
micro_d01	59	237	241	▁doch	0.00300943	false	false
micro_d01	60	242	245	▁gar	0.00141550	false	false
micro_d01	61	246	251	▁nicht	0.00019918	false	false
micro_d02	1	0	3	▁Das	0.99983025	true	true
micro_d02	2	4	12	▁Berliner	0.00016722	false	false
micro_d02	3	13	23	▁Basketball	0.00010763	false	false
micro_d02	5	28	31	▁hat	0.00127274	false	false
micro_d02	6	32	36	▁eine	0.00195364	false	false
micro_d02	7	37	39	▁er	0.00044265	false	false
micro_d02	11	50	56	▁Saison	0.00030035	false	false
micro_d02	12	57	63	▁hinter	0.00440390	false	false
micro_d02	13	64	68	▁sich	0.00014578	false	false
micro_d02	15	70	76	▁Gerade	0.99930048	true	true
micro_d02	16	77	79	▁in	0.00021655	false	false
micro_d02	17	80	83	▁den	0.00019610	false	false
micro_d02	18	84	88	▁Heim	0.00010394	false	false
micro_d02	20	96	101	▁blieb	0.01704984	false	false
micro_d02	21	102	105	▁die	0.00139592	false	false
micro_d02	22	106	116	▁Mannschaft	0.00011902	false	false
micro_d02	23	117	120	▁oft	0.00203543	false	false
micro_d02	24	121	127	▁hinter	0.00246957	false	false
micro_d02	25	128	131	▁den	0.00036500	false	false
micro_d02	26	132	143	▁Erwartungen	0.00014594	false	false
micro_d02	27	144	150	▁zurück	0.00054122	false	false
micro_d02	29	152	155	▁Tra	0.99618965	true	true
micro_d02	32	162	166	▁Höhe	0.00029695	false	false
micro_d02	35	173	175	▁Im	0.99930966	true	false
micro_d02	36	176	179	▁aus	0.00004951	false	false
micro_d02	39	190	197	▁Stadion	0.00015804	false	false
micro_d02	40	198	200	▁60	0.00856311	false	false
micro_d02	43	204	209	▁gegen	0.00786588	false	false
micro_d02	44	210	214	▁schw	0.00009475	false	false
micro_d02	48	223	227	▁Mann	0.00019712	false	false
micro_d02	51	234	243	▁verlieren	0.00084929	false	false
micro_d02	53	245	246	▁Z	0.99974650	true	true
micro_d02	55	250	256	▁landet	0.00691015	false	false
micro_d02	57	258	261	▁die	0.00123785	false	false
micro_d02	58	262	272	▁Mannschaft	0.00010907	false	false
micro_d02	59	273	275	▁in	0.00023346	false	false
micro_d02	60	276	279	▁der	0.00008980	false	false
micro_d02	61	280	284	▁Liga	0.00010284	false	false
micro_d02	62	285	287	▁am	0.00215778	false	false
micro_d02	63	288	292	▁Ende	0.00009382	false	false
micro_d02	64	293	297	▁doch	0.00273393	false	false
micro_d02	65	298	302	▁noch	0.00061106	false	false
micro_d02	66	303	306	▁auf	0.00130861	false	false
micro_d02	67	307	312	▁Platz	0.00016105	false	false
micro_d02	68	313	317	▁drei	0.00005396	false	false
micro_d02	70	319	323	▁aber	0.99650586	true	true
micro_d02	71	324	327	▁bei	0.00951372	false	false
micro_d02	72	328	331	▁den	0.00023893	false	false
micro_d02	73	332	337	▁hohen	0.00007990	false	false
micro_d02	74	338	345	▁Ausgabe	0.00023686	false	false
micro_d02	76	347	350	▁für	0.00087769	false	false
micro_d02	77	351	354	▁die	0.00042895	false	false
micro_d02	78	355	359	▁Star	0.00013855	false	false
micro_d02	82	368	373	▁hätte	0.03139635	false	false
micro_d02	83	374	377	▁man	0.00567328	false	false
micro_d02	84	378	382	▁mehr	0.00402902	false	false
micro_d02	85	383	391	▁erwarten	0.00145152	false	false
micro_d02	86	392	398	▁können	0.00221332	false	false
micro_d03	1	0	3	▁Tom	0.99972731	true	true
micro_d03	2	4	6	▁in	0.00056338	false	false
micro_d03	3	7	13	▁unsere	0.00022236	false	false
micro_d03	4	14	21	▁Fußball	0.00008183	false	false
micro_d03	7	32	35	▁auf	0.00140324	false	false
micro_d03	9	44	47	▁war	0.01479498	false	false
micro_d03	10	48	52	▁ganz	0.00825502	false	false
micro_d03	11	53	57	▁klar	0.00164244	false	false
micro_d03	12	58	61	▁ein	0.00069650	false	false
micro_d03	13	62	68	▁Fehler	0.00053404	false	false
micro_d03	15	70	72	▁Er	0.99979931	true	true
micro_d03	16	73	76	▁ist	0.01332184	false	false
micro_d03	17	77	84	▁einfach	0.04207041	false	false
micro_d03	18	85	89	▁kein	0.00033386	false	false
micro_d03	19	90	94	▁Team	0.00143584	false	false
micro_d03	22	103	108	▁macht	0.96317774	true	false
micro_d03	23	109	115	▁häufig	0.01945067	false	false
micro_d03	24	116	120	▁Alle	0.00482888	false	false
micro_d03	28	129	137	▁Außerdem	0.99965250	true	true
micro_d03	29	138	143	▁kommt	0.00480978	false	false
micro_d03	30	144	146	▁er	0.00063730	false	false
micro_d03	31	147	151	▁viel	0.00237520	false	false
micro_d03	32	152	154	▁zu	0.00052494	false	false
micro_d03	33	155	161	▁selten	0.00060041	false	false
micro_d03	34	162	165	▁zum	0.00074340	false	false
micro_d03	35	166	174	▁Training	0.00042407	false	false
micro_d03	37	176	180	▁wenn	0.99803931	true	true
micro_d03	39	187	189	▁er	0.00306894	false	false
micro_d03	40	190	194	▁auch	0.00361167	false	false
micro_d03	41	195	199	▁ohne	0.01808620	false	false
micro_d03	42	200	208	▁Training	0.00035898	false	false
micro_d03	43	209	213	▁sehr	0.00613908	false	false
micro_d03	44	214	217	▁gut	0.00060270	false	false
micro_d03	45	218	225	▁spielen	0.00041416	false	false
micro_d03	46	226	230	▁kann	0.00584189	false	false
micro_d03	48	232	234	▁Am	0.99983442	true	true
micro_d03	49	235	242	▁schlimm	0.00013673	false	false
micro_d03	51	247	251	▁aber	0.00065636	false	false
micro_d03	52	252	255	▁ist	0.00348220	false	false
micro_d03	53	256	261	▁seine	0.00027563	false	false
micro_d03	54	262	265	▁Ang	0.00017904	false	false
micro_d03	60	276	289	▁grundsätzlich	0.00434811	false	false
micro_d03	61	290	294	▁beim	0.00066204	false	false
micro_d03	62	295	300	▁Schie	0.00009735	false	false
micro_d03	66	310	312	▁zu	0.00180519	false	false
micro_d03	67	313	319	▁reklam	0.00051801	false	false
micro_d04	1	0	4	▁Anti	0.99957877	true	true
micro_d04	6	19	27	▁schützen	0.00049362	false	false
micro_d04	7	28	31	▁den	0.00048177	false	false
micro_d04	8	32	40	▁Benutzer	0.00013988	false	false
micro_d04	9	41	46	▁eines	0.00017072	false	false
micro_d04	10	47	55	▁Computer	0.00007620	false	false
micro_d04	12	57	60	▁vor	0.00050804	false	false
micro_d04	13	61	67	▁Gefahr	0.00006673	false	false
micro_d04	15	70	73	▁aus	0.00016378	false	false
micro_d04	16	74	77	▁dem	0.00008532	false	false
micro_d04	17	78	86	▁Internet	0.00008646	false	false
micro_d04	19	88	91	▁Des	0.99941289	true	true
micro_d04	21	97	103	▁sollte	0.02929599	false	false
micro_d04	22	104	109	▁jeder	0.00218566	false	false
micro_d04	23	110	113	▁ein	0.00026979	false	false
micro_d04	24	114	118	▁Anti	0.00015873	false	false
micro_d04	28	132	135	▁auf	0.00156630	false	false
micro_d04	29	136	142	▁seinem	0.00011026	false	false
micro_d04	30	143	150	▁Windows	0.00031875	false	false
micro_d04	34	160	165	▁haben	0.00084817	false	false
micro_d04	36	167	168	▁Z	0.99956673	true	true
micro_d04	38	172	182	▁verhindern	0.00073638	false	false
micro_d04	39	183	186	▁sie	0.00031018	false	false
micro_d04	40	187	192	▁nicht	0.00019653	false	false
micro_d04	41	193	201	▁generell	0.00076859	false	false
micro_d04	43	203	207	▁dass	0.30031806	false	false
micro_d04	44	208	211	▁man	0.00118400	false	false
micro_d04	45	212	216	▁sich	0.00018053	false	false
micro_d04	46	217	222	▁einen	0.00018067	false	false
micro_d04	47	223	228	▁Virus	0.00009878	false	false
micro_d04	48	229	232	▁ein	0.00020074	false	false
micro_d04	53	239	241	▁da	0.99957472	true	true
micro_d04	54	242	245	▁sie	0.00176086	false	false
micro_d04	55	246	249	▁nur	0.00498594	false	false
micro_d04	56	250	253	▁auf	0.00081202	false	false
micro_d04	57	254	261	▁bekannt	0.00059674	false	false
micro_d04	58	262	270	▁geworden	0.00010516	false	false
micro_d04	60	272	275	▁Bed	0.00007200	false	false
micro_d04	63	284	293	▁reagieren	0.00021744	false	false
micro_d04	64	294	300	▁können	0.00045368	false	false
micro_d04	66	302	306	▁Aber	0.99947017	true	true
micro_d04	67	307	310	▁ist	0.10317244	false	false
micro_d04	68	311	314	▁für	0.00329770	false	false
micro_d04	69	315	320	▁einen	0.00022449	false	false
micro_d04	70	321	326	▁neuen	0.00011165	false	false
micro_d04	71	327	332	▁Virus	0.00008326	false	false
micro_d04	72	333	336	▁ein	0.00028965	false	false
micro_d04	73	337	343	▁Schutz	0.00010677	false	false
micro_d04	74	344	352	▁gefunden	0.00046773	false	false
micro_d04	76	354	362	▁erhalten	0.99655789	true	false
micro_d04	77	363	366	▁ihn	0.00491205	false	false
micro_d04	78	367	371	▁alle	0.01252402	false	false
micro_d04	79	372	374	▁in	0.00034087	false	false
micro_d04	80	375	379	▁Wind	0.00028367	false	false
micro_d04	83	386	389	▁mit	0.00577494	false	false
micro_d04	84	390	393	▁dem	0.00013709	false	false
micro_d04	85	394	405	▁automatisch	0.00018779	false	false
micro_d04	87	408	414	▁Update	0.00021342	false	false
micro_d05	1	0	5	▁Heute	0.99947864	true	true
micro_d05	2	6	11	▁werde	0.02418477	false	false
micro_d05	3	12	15	▁ich	0.00036971	false	false
micro_d05	4	16	20	▁mein	0.00030034	false	false
micro_d05	5	21	29	▁Facebook	0.00021215	false	false
micro_d05	9	36	43	▁löschen	0.00122624	false	false
micro_d05	11	45	50	▁Nicht	0.99979693	true	true
micro_d05	12	51	54	▁nur	0.00119002	false	false
micro_d05	13	55	59	▁weil	0.01330486	false	false
micro_d05	14	60	63	▁ich	0.00048723	false	false
micro_d05	15	64	68	▁mich	0.00026114	false	false
micro_d05	16	69	79	▁regelmäßig	0.00166995	false	false
micro_d05	17	80	81	▁	0.00005984	false	false
micro_d05	18	80	86	wunder	0.00675812	false	false
micro_d05	21	89	92	▁wer	0.42718196	false	false
micro_d05	22	93	95	▁da	0.00049297	false	false
micro_d05	23	96	101	▁alles	0.00017629	false	false
micro_d05	24	102	104	▁zu	0.00090321	false	false
micro_d05	25	105	111	▁meinen	0.00018481	false	false
micro_d05	26	112	120	▁Freunden	0.00017827	false	false
micro_d05	27	121	128	▁gehören	0.00046125	false	false
micro_d05	28	129	133	▁will	0.00156313	false	false
micro_d05	30	135	138	▁Ich	0.99977368	true	true
micro_d05	31	139	143	▁habe	0.00119065	false	false
micro_d05	32	144	148	▁auch	0.00178205	false	false
micro_d05	33	149	154	▁keine	0.00029929	false	false
micro_d05	34	155	159	▁Lust	0.00031445	false	false
micro_d05	35	160	164	▁mehr	0.00035441	false	false
micro_d05	37	166	169	▁mit	0.00609384	false	false
micro_d05	38	170	176	▁meinen	0.00012596	false	false
micro_d05	39	177	182	▁Daten	0.00017345	false	false
micro_d05	40	183	186	▁den	0.00075592	false	false
micro_d05	41	187	190	▁Bör	0.00039803	false	false
micro_d05	44	198	204	▁dieses	0.00025445	false	false
micro_d05	45	205	217	▁Unternehmens	0.00012569	false	false
micro_d05	46	218	220	▁zu	0.00036297	false	false
micro_d05	47	221	222	▁	0.00005807	false	false
micro_d05	48	221	228	steiger	0.00265272	false	false
micro_d05	51	231	239	▁Facebook	0.99947852	true	true
micro_d05	52	240	243	▁war	0.00214428	false	false
micro_d05	54	246	249	▁ein	0.00057159	false	false
micro_d05	58	260	263	▁ich	0.38958898	false	false
micro_d05	59	264	270	▁könnte	0.02052435	false	false
micro_d05	60	271	274	▁den	0.00144842	false	false
micro_d05	61	275	282	▁Kontakt	0.00032302	false	false
micro_d05	62	283	285	▁zu	0.00034677	false	false
micro_d05	63	286	292	▁meinen	0.00025037	false	false
micro_d05	64	293	301	▁Freunden	0.00025127	false	false
micro_d05	65	302	311	▁verlieren	0.00176987	false	false
micro_d05	67	313	318	▁Dabei	0.99955565	true	true
micro_d05	68	319	324	▁werde	0.00849828	false	false
micro_d05	69	325	328	▁ich	0.00025424	false	false
micro_d05	70	329	334	▁jetzt	0.00052742	false	false
micro_d05	71	335	339	▁erst	0.00055705	false	false
micro_d05	72	340	345	▁recht	0.00033913	false	false
micro_d05	73	346	350	▁Zeit	0.00062254	false	false
micro_d05	74	351	354	▁für	0.00070346	false	false
micro_d05	75	355	360	▁meine	0.00023225	false	false
micro_d05	76	361	368	▁Freunde	0.00024086	false	false
micro_d05	77	369	374	▁haben	0.00026059	false	false
micro_d06	1	0	5	▁Peter	0.99968457	true	true
micro_d06	2	6	12	▁sollte	0.02835696	false	false
micro_d06	3	13	18	▁seine	0.00094331	false	false
micro_d06	4	19	21	▁Im	0.00016584	false	false
micro_d06	9	30	32	▁so	0.06739762	false	false
micro_d06	10	33	37	▁bald	0.00042273	false	false
micro_d06	11	38	41	▁wie	0.00567963	false	false
micro_d06	12	42	49	▁möglich	0.00034244	false	false
micro_d06	13	50	59	▁schließen	0.00137291	false	false
micro_d06	15	61	64	▁Der	0.99984932	true	true
micro_d06	16	65	70	▁Preis	0.00079249	false	false
micro_d06	18	76	79	▁ist	0.00227659	false	false
micro_d06	19	80	87	▁einfach	0.00460667	false	false
micro_d06	20	88	90	▁zu	0.00327531	false	false
micro_d06	21	91	95	▁groß	0.00023895	false	false
micro_d06	23	97	100	▁und	0.98617005	true	true
micro_d06	24	101	105	▁sein	0.00304115	false	false
micro_d06	25	106	112	▁Kunden	0.00011750	false	false
micro_d06	28	118	121	▁sch	0.00229555	false	false
micro_d06	32	128	131	▁ste	0.00176538	false	false
micro_d06	35	136	137	▁Z	0.99975294	true	true
micro_d06	37	141	147	▁könnte	0.01458344	false	false
micro_d06	38	148	150	▁er	0.00068521	false	false
micro_d06	39	151	155	▁noch	0.00136766	false	false
micro_d06	40	156	162	▁einmal	0.00019812	false	false
micro_d06	41	163	170	▁richtig	0.00322770	false	false
micro_d06	42	171	174	▁die	0.00133250	false	false
micro_d06	43	175	180	▁Werbe	0.00011970	false	false
micro_d06	46	188	190	▁rü	0.00053674	false	false
micro_d06	50	196	200	▁aber	0.99324530	true	true
micro_d06	51	201	204	▁das	0.06378868	false	false
micro_d06	52	205	210	▁hilft	0.00217625	false	false
micro_d06	53	211	215	▁auch	0.00385183	false	false
micro_d06	54	216	222	▁nichts	0.00067737	false	false
micro_d06	55	223	227	▁wenn	0.56653416	true	false
micro_d06	56	228	231	▁das	0.00036085	false	false
micro_d06	57	232	237	▁ganze	0.00020775	false	false
micro_d06	58	238	242	▁Vier	0.00011456	false	false
micro_d06	60	246	249	▁den	0.00063454	false	false
micro_d06	61	250	254	▁Bach	0.00032656	false	false
micro_d06	62	255	259	▁runt	0.00012422	false	false
micro_d06	64	262	266	▁geht	0.00052138	false	false
micro_d07	1	0	3	▁Die	0.99990010	true	true
micro_d07	2	4	8	▁neue	0.00009428	false	false
micro_d07	3	9	13	▁Tour	0.00017425	false	false
micro_d07	5	17	20	▁von	0.00032235	false	false
micro_d07	6	21	26	▁Tokio	0.00129061	false	false
micro_d07	7	27	32	▁Hotel	0.00017413	false	false
micro_d07	8	33	34	▁b	0.00135649	false	false
