doc_id	language	char_offset	token_index	adu_id	edu_id	boundary_class	source	status	confidence	model	run_id	sameunit_affected
micro_d06	de	136	23	a4	e4	adu	SeCoRel	automatic	0.99936312	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d06	de	196	33	a5	e5	adu	SeCoRel	automatic	0.99859661	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d06	de	223	38	a5	e6	internal_edu	SeCoRel	automatic	0.91975003	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d07	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	true
micro_d07	de	54	10	a2	e2	adu	SeCoRel	automatic	0.99798512	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d07	de	116	19	a3	e3	adu	SeCoRel	automatic	0.96932834	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d07	de	171	31	a4	e4	adu	SeCoRel	automatic	0.92834181	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d07	de	221	40	a5	e5	adu	SeCoRel	automatic	0.99902380	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d08	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d08	de	73	11	a2	e2	adu	SeCoRel	automatic	0.99718958	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d08	de	133	22	a3	e3	adu	SeCoRel	automatic	0.99819934	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d08	de	164	28	a3	e4	internal_edu	SeCoRel	automatic	0.99601364	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d08	de	192	33	a4	e5	adu	SeCoRel	automatic	0.99941146	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d08	de	270	45	a5	e6	adu	SeCoRel	automatic	0.99894613	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d09	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d09	de	31	5	a2	e2	adu	SeCoRel	automatic	0.99759716	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d09	de	98	18	a4	e3	adu	SeCoRel	automatic	0.99899048	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d09	de	158	30	a5	e4	adu	SeCoRel	automatic	0.99763274	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d10	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d10	de	65	9	a2	e2	adu	SeCoRel	automatic	0.99913812	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d10	de	108	14	a3	e3	adu	SeCoRel	automatic	0.99849606	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d10	de	151	20	a4	e4	adu	SeCoRel	automatic	0.99947017	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d10	de	221	32	a5	e5	adu	SeCoRel	automatic	0.99916875	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d11	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d11	de	48	9	a2	e2	adu	SeCoRel	automatic	0.99947125	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d11	de	104	16	a3	e3	adu	SeCoRel	automatic	0.99785823	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d11	de	145	24	a4	e4	adu	SeCoRel	automatic	0.99706763	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d11	de	209	35	a5	e5	adu	SeCoRel	automatic	0.99942470	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d12	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d12	de	58	10	a2	e2	adu	SeCoRel	automatic	0.99912483	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d12	de	99	18	a3	e3	adu	SeCoRel	automatic	0.99586713	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d12	de	144	25	a4	e4	adu	SeCoRel	automatic	0.99673837	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d12	de	206	35	a5	e5	adu	SeCoRel	automatic	0.99901295	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	57	10	a1	e2	internal_edu	SeCoRel	automatic	0.99688751	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	115	17	a2	e3	adu	SeCoRel	automatic	0.99973422	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	155	25	a2	e4	internal_edu	SeCoRel	automatic	0.97190374	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	188	31	a3	e5	adu	SeCoRel	automatic	0.99747831	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	247	40	a4	e6	adu	SeCoRel	automatic	0.99927682	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	268	44	a4	e7	internal_edu	SeCoRel	automatic	0.93909723	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d13	de	315	51	a5	e8	adu	SeCoRel	automatic	0.99930680	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d14	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	true
micro_d14	de	12	3	a1	e2	internal_edu	SeCoRel	automatic	0.80290282	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d14	de	67	14	a2	e3	adu	SeCoRel	automatic	0.99948138	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d14	de	146	29	a3	e4	adu	SeCoRel	automatic	0.99886072	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d14	de	220	42	a4	e5	adu	SeCoRel	automatic	0.99915254	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d14	de	263	48	a4	e6	internal_edu	SeCoRel	automatic	0.70636624	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d14	de	285	53	a5	e7	adu	SeCoRel	automatic	0.99903214	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d14	de	347	64	a5	e8	internal_edu	SeCoRel	automatic	0.98384225	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_d15	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d15	de	103	18	a2	e2	adu	SeCoRel	automatic	0.99898964	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d15	de	177	28	a3	e3	adu	SeCoRel	automatic	0.99951744	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d15	de	252	37	a4	e4	adu	SeCoRel	automatic	0.99647313	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d15	de	335	47	a5	e5	adu	SeCoRel	automatic	0.99934036	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d16	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d16	de	24	3	a2	e2	adu	SeCoRel	automatic	0.99637812	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d16	de	145	17	a3	e3	adu	SeCoRel	automatic	0.99936587	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d16	de	261	32	a4	e4	adu	SeCoRel	automatic	0.99847382	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d16	de	298	38	a5	e5	adu	SeCoRel	automatic	0.99562305	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d17	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d17	de	40	5	a2	e2	adu	SeCoRel	automatic	0.99925393	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d17	de	109	12	a3	e3	adu	SeCoRel	automatic	0.99916911	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d17	de	176	21	a4	e4	adu	SeCoRel	automatic	0.99931490	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d17	de	276	35	a5	e5	adu	SeCoRel	automatic	0.99704945	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d18	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d18	de	62	9	a2	e2	adu	SeCoRel	automatic	0.99923885	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d18	de	135	21	a3	e3	adu	SeCoRel	automatic	0.99957711	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d18	de	210	32	a4	e4	adu	SeCoRel	automatic	0.99805993	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d18	de	279	43	a5	e5	adu	SeCoRel	automatic	0.99938905	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d19	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d19	de	48	9	a2	e2	adu	SeCoRel	automatic	0.99914193	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d19	de	160	27	a3	e3	adu	SeCoRel	automatic	0.99900633	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d19	de	225	36	a4	e4	adu	SeCoRel	automatic	0.99901962	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d19	de	349	57	a5	e5	adu	SeCoRel	automatic	0.99847811	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d20	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d20	de	93	15	a2	e2	adu	SeCoRel	automatic	0.99936873	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d20	de	144	24	a3	e3	adu	SeCoRel	automatic	0.99882466	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d20	de	208	33	a4	e4	adu	SeCoRel	automatic	0.99851757	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d20	de	279	46	a5	e5	adu	SeCoRel	automatic	0.99921715	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d21	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d21	de	64	7	a2	e2	adu	SeCoRel	automatic	0.99956590	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d21	de	146	19	a3	e3	adu	SeCoRel	automatic	0.99705589	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d21	de	194	27	a4	e4	adu	SeCoRel	automatic	0.98603803	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d21	de	232	34	a5	e5	adu	SeCoRel	automatic	0.99776387	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d22	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d22	de	107	15	a2	e2	adu	SeCoRel	automatic	0.99823064	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d22	de	202	29	a3	e3	adu	SeCoRel	automatic	0.99958748	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d22	de	332	47	a4	e4	adu	SeCoRel	automatic	0.99953115	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d22	de	428	63	a5	e5	adu	SeCoRel	automatic	0.99911696	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d23	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_d23	de	68	11	a2	e2	adu	SeCoRel	automatic	0.99504918	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d23	de	116	20	a3	e3	adu	SeCoRel	automatic	0.99902463	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d23	de	179	30	a3	e4	internal_edu	SeCoRel	automatic	0.92015642	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d23	de	220	37	a4	e5	adu	SeCoRel	automatic	0.99961144	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_d23	de	292	46	a5	e6	adu	SeCoRel	automatic	0.99889576	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k001	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k001	de	71	11	a2	e2	adu	SeCoRel	automatic	0.99877852	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k001	de	185	26	a3	e3	adu	SeCoRel	automatic	0.99860567	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k001	de	225	32	a4	e4	adu	SeCoRel	automatic	0.99723887	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k001	de	300	42	a5	e5	adu	SeCoRel	automatic	0.99939275	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k001	de	373	49	a6	e6	adu	SeCoRel	automatic	0.99922156	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k001	de	458	62	a6	e7	internal_edu	SeCoRel	automatic	0.99431592	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	34	6	a1	e2	internal_edu	SeCoRel	automatic	0.75905502	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	107	15	a2	e3	adu	SeCoRel	automatic	0.99808037	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	197	28	a2	e4	internal_edu	SeCoRel	automatic	0.98727024	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	267	37	a3	e5	adu	SeCoRel	automatic	0.99862230	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	341	49	a4	e6	adu	SeCoRel	automatic	0.99933296	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	399	57	a4	e7	internal_edu	SeCoRel	automatic	0.98544139	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k002	de	439	64	a5	e8	adu	SeCoRel	automatic	0.99746370	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k003	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k003	de	98	16	a2	e2	adu	SeCoRel	automatic	0.99794668	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k003	de	256	39	a3	e3	adu	SeCoRel	automatic	0.99941444	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k003	de	341	51	a4	e4	adu	SeCoRel	automatic	0.98576111	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k003	de	510	72	a5	e5	adu	SeCoRel	automatic	0.99865377	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k004	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k004	de	99	13	a2	e2	adu	SeCoRel	automatic	0.99719775	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k004	de	198	30	a3	e3	adu	SeCoRel	automatic	0.99895728	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k004	de	334	48	a4	e4	adu	SeCoRel	automatic	0.99853754	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k004	de	452	64	a5	e5	adu	SeCoRel	automatic	0.99944395	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k004	de	566	80	a5	e6	internal_edu	SeCoRel	automatic	0.99253678	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	50	7	a1	e2	internal_edu	SeCoRel	automatic	0.99626201	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	114	14	a1	e3	internal_edu	SeCoRel	automatic	0.92058277	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	130	16	a1	e4	internal_edu	SeCoRel	automatic	0.97120631	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	159	21	a2	e5	adu	SeCoRel	automatic	0.99950814	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	228	31	a2	e6	internal_edu	SeCoRel	automatic	0.95034468	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	297	41	a3	e7	adu	SeCoRel	automatic	0.99910909	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	343	49	a4	e8	adu	SeCoRel	automatic	0.99926263	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k006	de	387	56	a5	e9	adu	SeCoRel	automatic	0.99792874	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k007	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k007	de	105	16	a2	e2	adu	SeCoRel	automatic	0.99935013	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k007	de	171	26	a3	e3	adu	SeCoRel	automatic	0.99956435	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k007	de	237	36	a4	e4	adu	SeCoRel	automatic	0.99708706	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k007	de	288	46	a5	e5	adu	SeCoRel	automatic	0.99921691	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k008	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k008	de	83	12	a1	e2	internal_edu	SeCoRel	automatic	0.99595547	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k008	de	130	19	a2	e3	adu	SeCoRel	automatic	0.98993403	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k008	de	198	28	a3	e4	adu	SeCoRel	automatic	0.99956566	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k008	de	300	43	a4	e5	adu	SeCoRel	automatic	0.99937361	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	62	9	a2	e2	adu	SeCoRel	automatic	0.99838388	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	88	14	a2	e3	internal_edu	SeCoRel	automatic	0.99459100	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	174	30	a2	e4	internal_edu	SeCoRel	automatic	0.92813259	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	211	37	a3	e5	adu	SeCoRel	automatic	0.99951732	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	249	42	a3	e6	internal_edu	SeCoRel	automatic	0.99187297	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	307	51	a4	e7	adu	SeCoRel	automatic	0.99593723	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	420	69	a4	e8	internal_edu	SeCoRel	automatic	0.80221826	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	474	79	a5	e9	adu	SeCoRel	automatic	0.96717012	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	533	89	a6	e10	adu	SeCoRel	automatic	0.99829286	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	614	106	a6	e11	internal_edu	SeCoRel	automatic	0.95838559	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k009	de	662	115	a6	e12	internal_edu	SeCoRel	automatic	0.90882021	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	146	30	a2	e2	adu	SeCoRel	automatic	0.99758613	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	223	41	a2	e3	internal_edu	SeCoRel	automatic	0.99411547	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	261	48	a3	e4	adu	SeCoRel	automatic	0.99729198	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	307	56	a4	e5	adu	SeCoRel	automatic	0.99839348	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	425	74	a5	e6	adu	SeCoRel	automatic	0.99847001	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	450	79	a5	e7	internal_edu	SeCoRel	automatic	0.54964370	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	511	89	a5	e8	internal_edu	SeCoRel	automatic	0.98589140	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k010	de	557	97	a6	e9	adu	SeCoRel	automatic	0.99855083	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	75	11	a1	e2	internal_edu	SeCoRel	automatic	0.99252146	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	125	21	a2	e3	adu	SeCoRel	automatic	0.99482191	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	150	25	a2	e4	internal_edu	SeCoRel	automatic	0.68298697	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	201	40	a3	e5	adu	SeCoRel	automatic	0.99921274	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	300	59	a4	e6	adu	SeCoRel	automatic	0.99897575	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	340	65	a4	e7	internal_edu	SeCoRel	automatic	0.99670213	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	388	74	a4	e8	internal_edu	SeCoRel	automatic	0.98869288	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	425	79	a5	e9	adu	SeCoRel	automatic	0.99947661	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	457	85	a6	e10	adu	SeCoRel	automatic	0.99712855	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	514	95	a7	e11	adu	SeCoRel	automatic	0.99917489	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	560	103	a8	e12	adu	SeCoRel	automatic	0.99759597	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	622	111	a9	e13	adu	SeCoRel	automatic	0.99750322	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k011	de	725	127	a10	e14	adu	SeCoRel	automatic	0.99652326	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	74	9	a2	e2	adu	SeCoRel	automatic	0.99910873	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	270	40	a3	e3	adu	SeCoRel	automatic	0.99941301	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	346	50	a3	e4	internal_edu	SeCoRel	automatic	0.99693584	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	403	62	a4	e5	adu	SeCoRel	automatic	0.99894398	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	428	67	a4	e6	internal_edu	SeCoRel	automatic	0.81616741	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	521	78	a5	e7	adu	SeCoRel	automatic	0.99874145	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k012	de	579	86	a5	e8	internal_edu	SeCoRel	automatic	0.98128617	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	122	20	a2	e2	adu	SeCoRel	automatic	0.99913990	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	173	30	a2	e3	internal_edu	SeCoRel	automatic	0.81292313	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	239	43	a2	e4	internal_edu	SeCoRel	automatic	0.91991657	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	282	50	a3	e5	adu	SeCoRel	automatic	0.99962270	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	299	55	a3	e6	internal_edu	SeCoRel	automatic	0.69165748	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	356	65	a4	e7	adu	SeCoRel	automatic	0.99850154	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	451	82	a4	e8	internal_edu	SeCoRel	automatic	0.99657393	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	497	89	a4	e9	internal_edu	SeCoRel	automatic	0.93901986	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	515	93	a5	e10	adu	SeCoRel	automatic	0.99858803	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k013	de	572	101	a5	e11	internal_edu	SeCoRel	automatic	0.56780398	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k014	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	true
micro_k014	de	65	8	a2	e2	adu	SeCoRel	automatic	0.99847585	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k014	de	116	16	a2	e3	internal_edu	SeCoRel	automatic	0.82397455	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k014	de	229	29	a3	e4	adu	SeCoRel	automatic	0.99705267	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k014	de	372	47	a4	e5	adu	SeCoRel	automatic	0.99941540	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k014	de	519	67	a5	e6	adu	SeCoRel	automatic	0.99836057	SeCoRel	secorel_disrpt_sentence_chunks_v1	true
micro_k015	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k015	de	55	11	a2	e2	adu	SeCoRel	automatic	0.99762040	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k015	de	154	23	a3	e3	adu	SeCoRel	automatic	0.99658561	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k015	de	246	36	a4	e4	adu	SeCoRel	automatic	0.99934763	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k016	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k016	de	156	24	a3	e2	adu	SeCoRel	automatic	0.99970657	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k016	de	206	32	a4	e3	adu	SeCoRel	automatic	0.99860281	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k016	de	314	47	a5	e4	adu	SeCoRel	automatic	0.99461609	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k017	de	0	0	a1	e1	document_start	structural_constraint	forced			secorel_disrpt_sentence_chunks_v1	false
micro_k017	de	82	13	a2	e2	adu	SeCoRel	automatic	0.99693644	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k017	de	152	21	a3	e3	adu	SeCoRel	automatic	0.99514186	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
micro_k017	de	210	30	a4	e4	adu	SeCoRel	automatic	0.99951923	SeCoRel	secorel_disrpt_sentence_chunks_v1	false
